captionText,postUrl,username
Bayangin orang secakep ini dicancel sama orang-orang jelek,https://www.threads.com/@latecapt/post/DdQYhRqmQs1,latecapt
Maudy ayunda? Nda,https://www.threads.com/@papaaskar/post/DdSJ6LUk5w7,papaaskar
"Padahal bisa jadi masalahnya ada pada pembagian kerja, komunikasi, target yang tidak realistis, sistem evaluasi, atau bahkan desain pekerjaannya sejak awal. 

Mengganti “siapa” tanpa memperbaiki “apa” hanya akan membuat masalah yang sama muncul lagi dengan pelaku berbeda. 

Bayangkan ada lantai basah. Kalau sejak awal kita sibuk mencari siapa yang menumpahkan air, semua orang yang ada di rumah bisa dicurigai. Padahal setelah diperiksa, bisa jadi atapnya bocor, AC menetes, atau kulkas bermasalah.",https://www.threads.com/@m.faridmaricar/post/DdSJwblk36p,m.faridmaricar
"Kalau sumber masalahnya atap bocor, mengganti orang yang tinggal di rumah ya nggak menyelesaikan apa-apa. 

Menurut saya pola yang sama sering muncul dalam diskusi publik kita. 

Salah satu contohnya ketika ada pembahasan soal Maudy Ayunda belakangan ini. Yang aneh, orang justru fokus membicarakan person-nya. Maudy begini, Maudy begitu, dia punya privilege, dia terlalu ini, terlalu itu, harusnya begini, harusnya begitu.",https://www.threads.com/@m.faridmaricar/post/DdSJwXlE1mK,m.faridmaricar
"Lagi panas bahas maudy ayunda.
Disclaimer Ini hanya opiniku aja ya
Sebelum dibahas, baiknya kita tau dulu apa sih Minfulness itu? 
Kalo chat gpt bilang : Mindfulness adalah kemampuan untuk menyadari apa yang sedang terjadi saat ini—baik pikiran, perasaan, maupun keadaan tubuh—dengan penuh perhatian dan tanpa langsung menghakimi.
Sederhananya, mindfulness berarti hadir sepenuhnya di saat ini, bukan terus-menerus terjebak dalam penyesalan masa lalu atau kekhawatiran tentang masa depan.
Next",https://www.threads.com/@aisa.athaya/post/DdSJnrkEw9r,aisa.athaya
"Weii cemane kalau ternyate selama ini cara pikir prabowo tuh kek maudy, semue penderitaan yang warga alami nih cuma dianggap “bad news” same die🤯

Jadi semue penderitaan itu sepele, macam die merespon soal keracunan MBG jak dianggap itu cume 0,000 sekian persen kegagalan, tetap mindful 💆🏻‍♀️",https://www.threads.com/@maraksara/post/DdSI07uk_Si,maraksara
"Tetaplah berisik soal kondisi Indonesia, meskipun Maudy Ayunda menyuarakan Mindfulness in the age of bad news.",https://www.threads.com/@nengbrilly/post/DdSLLm8EzW1,nengbrilly
"Kalian yang bully Maudy Ayunda, keliatan banget kalo cara pikir kalian masih binary. Yuk ngaca dulu yuk. Jangan salah fokus.",https://www.threads.com/@sofiacitrad/post/DdQ6gz5Cc4b,sofiacitrad
Dalam fase dimana Maudy Ayunda punya buzzer wkwkkw,https://www.threads.com/@jessierenata_w/post/DdSKGSZk9GO,jessierenata_w
Bayangin orang secakep ini dicancel sama orang-orang jelek,https://www.threads.com/@latecapt/post/DdQYhRqmQs1,latecapt
Maudy ayunda? Nda,https://www.threads.com/@papaaskar/post/DdSJ6LUk5w7,papaaskar
"Padahal bisa jadi masalahnya ada pada pembagian kerja, komunikasi, target yang tidak realistis, sistem evaluasi, atau bahkan desain pekerjaannya sejak awal. 

Mengganti “siapa” tanpa memperbaiki “apa” hanya akan membuat masalah yang sama muncul lagi dengan pelaku berbeda. 

Bayangkan ada lantai basah. Kalau sejak awal kita sibuk mencari siapa yang menumpahkan air, semua orang yang ada di rumah bisa dicurigai. Padahal setelah diperiksa, bisa jadi atapnya bocor, AC menetes, atau kulkas bermasalah.",https://www.threads.com/@m.faridmaricar/post/DdSJwblk36p,m.faridmaricar
"Kalau sumber masalahnya atap bocor, mengganti orang yang tinggal di rumah ya nggak menyelesaikan apa-apa. 

Menurut saya pola yang sama sering muncul dalam diskusi publik kita. 

Salah satu contohnya ketika ada pembahasan soal Maudy Ayunda belakangan ini. Yang aneh, orang justru fokus membicarakan person-nya. Maudy begini, Maudy begitu, dia punya privilege, dia terlalu ini, terlalu itu, harusnya begini, harusnya begitu.",https://www.threads.com/@m.faridmaricar/post/DdSJwXlE1mK,m.faridmaricar
"Lagi panas bahas maudy ayunda.
Disclaimer Ini hanya opiniku aja ya
Sebelum dibahas, baiknya kita tau dulu apa sih Minfulness itu? 
Kalo chat gpt bilang : Mindfulness adalah kemampuan untuk menyadari apa yang sedang terjadi saat ini—baik pikiran, perasaan, maupun keadaan tubuh—dengan penuh perhatian dan tanpa langsung menghakimi.
Sederhananya, mindfulness berarti hadir sepenuhnya di saat ini, bukan terus-menerus terjebak dalam penyesalan masa lalu atau kekhawatiran tentang masa depan.
Next",https://www.threads.com/@aisa.athaya/post/DdSJnrkEw9r,aisa.athaya
"Weii cemane kalau ternyate selama ini cara pikir prabowo tuh kek maudy, semue penderitaan yang warga alami nih cuma dianggap “bad news” same die🤯

Jadi semue penderitaan itu sepele, macam die merespon soal keracunan MBG jak dianggap itu cume 0,000 sekian persen kegagalan, tetap mindful 💆🏻‍♀️",https://www.threads.com/@maraksara/post/DdSI07uk_Si,maraksara
"Lagi nangis kepikiran binatang-binatang yang mati kebakar di Kalimantan. Anak-anak satwa yang dievakuasi tapi rumahnya udah nggak ada. Terus barusan lihat diver asing ngebunuh penyu di Raja Ampat. Manusia kenapa bisa sejahat itu sama makhluk yang bahkan nggak bisa membela dirinya? Kita bukan satu-satunya yang hidup di bumi ini. Kita cuma berbagi rumah. Harusnya karena kita punya akal dan kuasa lebih, kita yang paling bisa menjaga.",https://www.threads.com/@prillylatuconsina96/post/DdQsGA7kdes,prillylatuconsina96
Maudy Ayunda could never,https://www.threads.com/@crochettara_/post/DdSIjUHE_ua,crochettara_
Keadaan Indonesia before dan after nitizen cancel Maudy Ayunda.,https://www.threads.com/@latecapt/post/DdRU1RkmT8F,latecapt
Diajak mikir dikirain membela noh klean ribut2 maudy ayunda menkeu kita tw tw dicopot... Ga ada yg bela nih?,https://www.threads.com/@maaamika/post/DdSIUPXExdr,maaamika
"Maaf bukannya membela Maudy Ayunda, kalau dia bener2 tone deaf kenapa sampai mendirikan Maudy Ayunda Foundation.",https://www.threads.com/@mbkrina390/post/DdQJBTOEw2y,mbkrina390
"Itu bukan inisiatif maudy ayunda, itu save the children punya. Mungkin dia dibayar semacam jadi BA untuk itu.",https://www.threads.com/@nurhasanah1001/post/DdSIEM0E0Q9,nurhasanah1001
Udah capek2 ngerepost kritikan untuk pemerintah. Udah donasi bencana alam tiba2 bgt dikomen tone deaf cuma karena gak ikut menghujat maudy ayunda 🙏😭,https://www.threads.com/@anatasia_vdes1290/post/DdRMYKCGs3I,anatasia_vdes1290
Padahal kenal juga kagak sama maudy ayunda 😆 cm tau gegara dia pernah main laskar pelangi,https://www.threads.com/@maaamika/post/DdSH4jNE5fo,maaamika
"Lagi nangis kepikiran binatang-binatang yang mati kebakar di Kalimantan. Anak-anak satwa yang dievakuasi tapi rumahnya udah nggak ada. Terus barusan lihat diver asing ngebunuh penyu di Raja Ampat. Manusia kenapa bisa sejahat itu sama makhluk yang bahkan nggak bisa membela dirinya? Kita bukan satu-satunya yang hidup di bumi ini. Kita cuma berbagi rumah. Harusnya karena kita punya akal dan kuasa lebih, kita yang paling bisa menjaga.",https://www.threads.com/@prillylatuconsina96/post/DdQsGA7kdes,prillylatuconsina96
Maudy Ayunda could never,https://www.threads.com/@crochettara_/post/DdSIjUHE_ua,crochettara_
Keadaan Indonesia before dan after nitizen cancel Maudy Ayunda.,https://www.threads.com/@latecapt/post/DdRU1RkmT8F,latecapt
Diajak mikir dikirain membela noh klean ribut2 maudy ayunda menkeu kita tw tw dicopot... Ga ada yg bela nih?,https://www.threads.com/@maaamika/post/DdSIUPXExdr,maaamika
"Maaf bukannya membela Maudy Ayunda, kalau dia bener2 tone deaf kenapa sampai mendirikan Maudy Ayunda Foundation.",https://www.threads.com/@mbkrina390/post/DdQJBTOEw2y,mbkrina390
"Itu bukan inisiatif maudy ayunda, itu save the children punya. Mungkin dia dibayar semacam jadi BA untuk itu.",https://www.threads.com/@nurhasanah1001/post/DdSIEM0E0Q9,nurhasanah1001
Udah capek2 ngerepost kritikan untuk pemerintah. Udah donasi bencana alam tiba2 bgt dikomen tone deaf cuma karena gak ikut menghujat maudy ayunda 🙏😭,https://www.threads.com/@anatasia_vdes1290/post/DdRMYKCGs3I,anatasia_vdes1290
Padahal kenal juga kagak sama maudy ayunda 😆 cm tau gegara dia pernah main laskar pelangi,https://www.threads.com/@maaamika/post/DdSH4jNE5fo,maaamika
"Who actually started the thread about Maudy Ayunda’s mindfulness video? It’s kinda confusing because her video is super neutral, even leans positive. Maybe it’s all about perception and people getting triggered. And like any perception, there’ll always be those who agree, disagree, or just don’t care.
Anyway, hope we all stay mentally healthy, because mental health is priceless, guys 😉",https://www.threads.com/@3sixtybro/post/DdQH5N_AbYl,3sixtybro
Eh goblok. Kondisi lagi gini jangan bicara mindfullness kondisi maudy ayunda yang super duper nyaman banget jangan disamakan dengan rakyat jelata yang lagi morat-marit. Termasuk elu.,https://www.threads.com/@fuckyourfeelings1985/post/DdSHIifkyRm,fuckyourfeelings1985
"uan, maudy ayunda, aisar khaled",https://www.threads.com/@kaniadeewii_/post/DdSHHJKkzUs,kaniadeewii_
"Sampai detik ini ga ngeliat salahnya Maudy ..

Emang orang terlalu butt hurt aje",https://www.threads.com/@oktorairahadi/post/DdRWzXkmB7u,oktorairahadi
"Gak usah didengarin gess orang orang kayak gini. Mereka memang pada dasarnya GAK PUNYA EMPATI KARENA MEREKA GAK NGERASAIN APA YANG KITA RASAIN. TIDURNYA MASIH PAKAI KASUR EMPUK, makan telor omega, LISTRIK AIR AMAN. BBM DIBELIIN PAPA. Jadi gada gunanya ngeladenib orang kayak merrka dan maudy ayunda 🤪🤪🤪",https://www.threads.com/@putriiiiiyetti/post/DdSGizdkxNm,putriiiiiyetti
"Maudy ini seangkatan aku. Dulu, waktu dia keterima di univ pakai LPDP, teman-teman gw kagum kayak 'ini nih maudy cewek cakep pinter multitalen', cewek maupun cowok muji. Sementara aku nyeletuk 'lah, bukannya dia artis dan org mampu? Masa pakai beasiswa pemerintah?' aku dari dulu anti sama yg namanya KKN, benci aparatur negara yg suka seenak jidat menyalahgunakan kekuasaan. Dan mereka blg aku cuma iri karena gak bisa kayak MA.",https://www.threads.com/@cherylileon/post/DdRVFrYD5xq,cherylileon
"Maudy Ayunda is indeed tone deaf, ignorant. I totally agree. But watch out. LPDP is merit based scholarship. It was not meant for the poor (pardon my language) only. Meaning everyone from all economic backgrounds can apply. Let’s not get confused here.",https://www.threads.com/@jalanjalandg_/post/DdSGFKDk9xM,jalanjalandg_
Bayangin orang secakep ini dicancel sama orang-orang jelek,https://www.threads.com/@latecapt/post/DdQYhRqmQs1,latecapt
"Semua terlahir cantik, kecuali MAUDY AYUNDA dia SPECIALIST BUDEG",https://www.threads.com/@d_arryani/post/DdSF33GkzJK,d_arryani
untuk apa? untuk apa cinta tanpa pembuktian by maudy ayunda,https://www.threads.com/@818.t3qu1laa/post/DdSFAvDk90q,818.t3qu1laa
"Selalu tidak skip dan nge re-post bad news ttg kerusakan di banyak daerah di Indonesia dngn hati penuh harap ada kaum-kaum intelektual yang punya hati, power dan empati utk bergerak secara nyata membantu memperbaiki 🙏🏻🤲🏻😇",https://www.threads.com/@amaliaslatieff/post/DdRm9vRmVsn,amaliaslatieff
"Gak setuju sih, gak mau bgt normalisasi tindakan nirempati gini disaat orang2 lain susah. Well, dengan followers dan privilage sebanyak itu, at least dia bisa melakukan sesuatu yg lebih bijak daripada sekedar yapping nyuruh2 org mindfullness, atau emang misalnya emang dia gak mau, minimal DIEM aja udah. 😬😬😬",https://www.threads.com/@candrasa_/post/DdQ921xFKLX,candrasa_
"Kak, Maudy Ayunda Fondation udah melakukan sesuatu yang bijak jauh sebelum kakak suruh dia DIEM. Anak2 yang terdampak banjir di aceh di provide beasiswa sama Maudy. Btw kakak yang ngga nirempati udah buat apa?",https://www.threads.com/@xyhh1226_/post/DdRmxD_EyUZ,xyhh1226_
"Dengerin pidato menkeu yg baru: 

""Apbn sebagai bagian dari keuangan negara harus bisa menjalan program program prioritas pemerintah....."" 

Tamatlah sudah alkisah kami 😂",https://www.threads.com/@chassananurul/post/DdRPXzUmMcY,chassananurul
Mbak paham menteri gak sih? Yg hrs nya fight melawan racun MBG dan pembakaran hutan itu DPR. Bukan menteri. Bukan Maudy Ayunda,https://www.threads.com/@egisantoso/post/DdRmknLE89Q,egisantoso
"foto diatas ada nota ayam geprek kesukaan saya.

menu yang sama, tempat yang sama, dengan waktu yang berbeda. kurang dari setahun naik 40%.

(31-12-2022)  rp18.000
(09-11-2023)  rp24.500

gatau di 2026 ini sekarang harganya jadi berapa dengan menu yang sama.",https://www.threads.com/@oryzavdio/post/DdRmfu4kymg,oryzavdio
#just sharing 😘,https://www.threads.com/@oryzavdio/post/DdRmgUBk9qy,oryzavdio
"ente duduk di dapur mewah dengan ruangan ber-ac 🤣
kena panas waktu ngantri pertalite kaga? kena asap karhutla kaga? ngantri pelayanan di puskesmas kaga? 
enak banget ya ngomong soal ""bad news"" padahal ini semua ""bad policy"" yang sangat sistemik sama rezim goblok",https://www.threads.com/@oryzavdio/post/DdRmfRtE-Ki,oryzavdio
"foto diatas ada nota ayam geprek kesukaan saya.

menu yang sama, tempat yang sama, dengan waktu yang berbeda. kurang dari setahun naik 40%.

(31-12-2022)  rp18.000
(09-11-2023)  rp24.500

gatau di 2026 ini sekarang harganya jadi berapa dengan menu yang sama.",https://www.threads.com/@oryzavdio/post/DdRmfu4kymg,oryzavdio
"ngomong-ngomong soal maudy ayunda, gue jadi agak throwback ke kebiasaan ngumpulin nota belanja.

tiap kali pemerintah klaim kenaikan inflasi sekian persen, gue selalu cek nota belanja dari tahun ke tahun. dan kalau dirata-rata, kebutuhan pokok sampai peralatan rumah, rerata naik 13–40% konsisten dari tahun 2021 sampai sekarang.

dengan umr yang cuma naik 5–8%, jelas bakal banyak orang yang ngamuk ama statemen ente yang ngawur itu 😂",https://www.threads.com/@oryzavdio/post/DdRmelzE6Ku,oryzavdio
"ente duduk di dapur mewah dengan ruangan ber-ac 🤣
kena panas waktu ngantri pertalite kaga? kena asap karhutla kaga? ngantri pelayanan di puskesmas kaga? 
enak banget ya ngomong soal ""bad news"" padahal ini semua ""bad policy"" yang sangat sistemik sama rezim goblok",https://www.threads.com/@oryzavdio/post/DdRmfRtE-Ki,oryzavdio
"ngomong-ngomong soal maudy ayunda, gue jadi agak throwback ke kebiasaan ngumpulin nota belanja.

tiap kali pemerintah klaim kenaikan inflasi sekian persen, gue selalu cek nota belanja dari tahun ke tahun. dan kalau dirata-rata, kebutuhan pokok sampai peralatan rumah, rerata naik 13–40% konsisten dari tahun 2021 sampai sekarang.

dengan umr yang cuma naik 5–8%, jelas bakal banyak orang yang ngamuk ama statemen ente yang ngawur itu 😂",https://www.threads.com/@oryzavdio/post/DdRmelzE6Ku,oryzavdio
"Blom lama kabar SKNC karnaval satanik, pencabulan anak dibawah umur, guru tapi kemayu trus mbak maudy ayunda skrg pak purbaya lanjut ..",https://www.threads.com/@karinsesu/post/DdRmBSAidqX,karinsesu
dulu mana nyangka maudy ayunda bakal blunder dan ke hujat😭 idola org2 yg ada,https://www.threads.com/@yoselenaa/post/DdRl-hPgbgn,yoselenaa
"syukuran mobil baru ah, tebak mobil apa komen yg ga ada like nya dapet jajan, buat 5 org @ 100k",https://www.threads.com/@makanlurrrr/post/DdQ860kIG--,makanlurrrr
byd! jgn like mau beli garem buat maudy ayunda sipaling mindfulness itu. 🙏🏼,https://www.threads.com/@gannsssssssss/post/DdRl9TYE0E3,gannsssssssss
Mindfulness itu artinya bodo amat bukan si?,https://www.threads.com/@tghidayat/post/DdP-tZeD7PN,tghidayat
"Mindfulness itu artinya walau kebakaran, aku tetap tenang 🙏🏻 jgn lupa telp damkar krn mereka lah yg bantu memadamkan. Kalo panik dan marah2 ke tetangga gak ada guna nya. Apa lg marah2 ke celebs. Marah itu ke DPR presiden kepala daerah. Krn semua ini terjadi atas ijin mereka. Bukan ijin Maudy Ayunda.",https://www.threads.com/@egisantoso/post/DdRvtucE-zk,egisantoso
"Tulisan tangan adalah BLUE PRINT hidupmu yang gak bisa dimanipulasi. Termasuk tulisan seorang Maudy Ayunda. 

Selama ini dia dikenal cerdas dan berjiwa sosial. Tapi di era penuh bad news sekarang, apakah gerakan mindfulness-nya itu beneran tulus atau justru ""buta sosial"" terhadap realita?",https://www.threads.com/@awan_grafolog/post/DdRHTZQEzXW,awan_grafolog
Jujur gue lebih males baca ini alias “Blue print” nya maudy ayunda daripada baca banyak berita yang katanya doi bikin toxic ituh🙏🏻🙏🏻🙏🏻,https://www.threads.com/@galuhindrajita/post/DdRvreQD2hP,galuhindrajita
"Td liat ada thread yg bilang “memangnya kontribusimu sudah sebesar maudy ?” Kalau belum, memangnya jadi nggak boleh ngomong gitu?🥲",https://www.threads.com/@novembercaine/post/DdRBvVDE9xO,novembercaine
"Ada jg ""you're not on the same level as Maudy Ayunda, dia pengen ajak kita naik level aja kok"" 🙃",https://www.threads.com/@whoisdatgorg/post/DdRvqpBn690,whoisdatgorg
"Murni bahas inti pesan dari tapi mengenyampingkan fakta2 soal si pemilik pesan yang terafiliasi dengan kepentingan bisnis , membahas pesan dan si pembuat pesan tidak bisa di pisahkan karena mereka satu kesatuan ( di publis di konten yang bisa di akses publik) . Sejak kapan mengetahui profil seseorang harus jadi fans orang tersebut ? Itulah guna nya literasi dan membaca profil orang tersebut. Apalagi jika anda sampai membuat beberapa utas",https://www.threads.com/@elianarozaa/post/DdRuscQn--7,elianarozaa
"Sorry ya, utas ini fokusnya bahas isi video, bahas pemikiran, bukan bahas yg lain. Mungkin bisa cari utas lain yg bahas orangnya kalo mau diskusi.
Jujur ga tau apa2 nih soal Maudy Ayunda terafiliasi sama apa aja dan punya urusan bisnis apa. 
Dan utas ini sama sekali ga membela orangnya. Sebatas meluruskan kesalahpahaman isi pesan aja. ga lebih.
Thanks infonya anyway.",https://www.threads.com/@harry.bood/post/DdRvmOLE4WT,harry.bood
"Justru karena ada berita penderitaan rakyat makanya tidak boleh cuma diskip, tapi dipikirkan apa yang bisa kita lakukan untuk kontribusi meringankan penderitaan mereka. Bisa donasi. Kalaupun itu tidak bisa dilakukan, cukup bantu menyemangati & mendoakan mereka. Itu sendiri sudah kontribusi",https://www.threads.com/@samanta_widjaja/post/DdRmLCZkvvC,samanta_widjaja
"Kita menyentuh poin yang sama mbak dan saya tidak membenarkan sikap Maudy Ayunda yang speak up mengajak untuk skip berita masyarakat ,  apalagi krisis saat ini . Yang saya muak kan itu dengan banyaknya bahasan soal Maudy Ayunda tone deaf ini , feed makin ketimpa berita yang harusnya masyarakat bisa tau dan berempati serta kontribusi . Yang jadinya pengalihan inti masalah.",https://www.threads.com/@rzqmbrk31/post/DdRvfEEn_Su,rzqmbrk31
"guys ngapain kalian belain maudy ayunda, harusnya dia yang belain kita dengan bersuara di platformnya, dia kalian belain bakal tetap tone deaf dengan segala privilegenya, dan buat buzzer lu kontol anggaran buzzer itu udah pasti 80% nya di embat sama pejabat yang dapat instruksi dari atasan...makanya kalian dapat dikit coba kalian gunakan cara buzzer itu untuk nyerang pemerintah, kita mungkin dapat pendidikan yang layak, pekerjaan yang layak..kalau kalian bersuara",https://www.threads.com/@elyasmad/post/DdRut3Ek8T1,elyasmad
"maudy ayunda lagi dirujak netizen. tapi gue justru penasaran, misalkan kalian ada di posisi maudy ayunda. punya privilege, kapasitas berfikir yang mumpuni, dan cukup punya pengaruh besar untuk mengedukasi audiens. kalian akan memilih cara yang sama, tipis-tipis mengedukasi sambil tetap main aman? atau berani amar ma'ruf nahi munkar dengan menegur dan mengingatkan pemerintah ketika ada kebijakan atau tindakan yang keliru, walaupun harus menghadapi resiko dan konsekuensinya?",https://www.threads.com/@azzaixczr_/post/DdREhMOEvUQ,azzaixczr_
"Mmg Maudy Ayunda politisi ya?
Itu lho banyak politisi celebrity. Kok gak protes ke mereka? 
Ya krn ini ulah nya buzzer aja pengalihan issue. Disamber haters nya Maudy.",https://www.threads.com/@egisantoso/post/DdRupU0E3BA,egisantoso
"Dear @maudyayunda, kalau kamu ""cuma artis biasa"" yang nggak pernah sekolah serius, saya bisa maklum dengan konten “Mindfulness in the Age of Bad News” mu yang dihujat netizen se-Konoha Raya itu. Tapi, kamu adalah alumni Philosophy, Politics and Economics (PPE) Oxford, jurusan yang paling banyak mencetak para Policy Makers di UK termasuk 5 orang PM. Kamu mereduksi persoalan BAD POLICY menjadi sekedar persoalan BAD NEWS, itu adalah kedunguan tingkat dewa untuk standar alumni PPE Oxford.  1/10",https://www.threads.com/@buitenzorgy/post/DdQgqbVD3qS,buitenzorgy
"Kasian bgt Maudy didesak disuruh empati dan lain2, padahal yg harusnya kalian desak itu presiden noh biar benerin negaranya, ada waktu bgt tuh lu pda nontonin maudy ayunda, bukan salah dia ngelakuin apa yg dia mau dan dia ga punya kewajiban apa2 buat negara, banyak bgt kelakuan pemerintahan negara konoha yg perlu dihujat dan diperbaiki dripda sibuk marahin dan ngatain maudy. kocak",https://www.threads.com/@putrimayangkara/post/DdRuXR9E7Sc,putrimayangkara
"""Emang ada yg salah dari videonya? Menurutku isinya netral, tapi kok pada ketrigger?""
""Buzzer ya kamu?""
""Iri ya karena orang lain hidup enak sedangkan kamu hidup susah?""

Aduh... Gimana ya jelasinnya.
Coba tinggal 2 bulan, eh, ga usah deh, 2 bulan juga pasti kalian ga kuat. Coba 2 minggu aja tinggal di Pontianak atau daerah manapun di Kalimantan yg sedang terdampak parah. Terus nonton video itu. Kira2 bakal ketrigger ga?

Bad news buat sebagian orang adalah bad reality buat sebagian lainnya...😔",https://www.threads.com/@santy_diliana/post/DdRFqmDGBoi,santy_diliana
"Kenapa mbak nggak demo ke DRPD ? Kenapa gak demo ke gubernur mbak?
Trus Maudy Ayunda harus jd congor kalian? Kenapa nggak pake tangan mulut sendiri utk protes langsung ? Bisa lho.",https://www.threads.com/@egisantoso/post/DdRuVsgk3ZV,egisantoso
"Yang lagi viral itu video YouTube-nya 21 Agustus 2026 berjudul Mindfulness in the Age of Bad News, dia cerita lelah dibombardir berita buruk dan ngajak mindfulness.

Dari beberapa perspektif gini:

1. Komunikasi publik: timing-nya dianggap miss, karena lagi ada banjir Sumatra, karhutla Kalimantan, jadi yang dia sebut ""bad news"" itu ""bad reality"" buat banyak orang.

2. Privilege & tanggung jawab: netizen sorot background LPDP dan brand From This Island yang pakai bahan dari Papua, jadi ekspektasinya dia pakai platform buat speak up, bukan menjauh.

3. Kesehatan mental: Maudy sendiri sudah klarifikasi 13-14 September, bilang being able to step away from the news is itself a privilege dan minta maaf karena belum merefleksikan itu. Intinya niat self-care-nya valid, tapi delivery-nya kerasa jauh buat yang lagi survival mode.",https://www.threads.com/@meta.ai/post/DdRtrNhjEXz,meta.ai
@meta.ai apa yang bisa kamu pelajari dari kasus ini? Apakah pernyataan dari maudy ayunda benar ? Kalau kamu jadi maudy ayunda kamu harusnya bersikap seperti  apa?,https://www.threads.com/@zakhisyahh/post/DdRt6LbHz3E,zakhisyahh
Apa tanggapan kamu tentang Maudy Ayunda yang lagi viral @meta.ai ? Coba gunakan dari beberapa perspektif,https://www.threads.com/@zakhisyahh/post/DdRtomhH36y,zakhisyahh
Emangnya seberapa efektif bantuan profesional itu? Siapa tahu so-called profesionalnya pun lagi sama2 sakit semua.,https://www.threads.com/@atasnamabeliau/post/DdQY5BYGSS-,atasnamabeliau
"“So-called professional” omg…… dengan duit seabrek  itu nyari psikiater/psikolog yg waras mah gampang jir, klo emg gamau lokal sekalian ke singapur/LN sana mudah untuk seorang maudy ayunda😭",https://www.threads.com/@inadwrm/post/DdRtlyfE1T2,inadwrm
"ga bermaksud nyalahin bahkan aku lumayan mendukung statement kak Maudy Ayunda, tapi sadar ga doi bahwa statement doi itu bisa jadi 'senjata baru' buat buzzer tone deaf? hanya menelan mentah mentah kata 'MINDFULNESS' di momen sekarang maka ber-MINDFULNESS menjadi kunci dalam mengatasi bad news yang terjadi saat ini😂",https://www.threads.com/@rafiqlasmana/post/DdRtkZ9DxzG,rafiqlasmana
"Mungkin beliau juga ikut aliran ""Mindfulness in the Age of Bad News"" kayak Maudy Ayunda",https://www.threads.com/@fadillafdy/post/DdRtcxwj65A,fadillafdy
"Baru selesai nonton video youtube maudy ayunda

Beliau ini emang pure lagi ngomong sama sesama orang kaya yang punya privilege persis seperti yang dia punya. 
😭😭😭 dan omongannya on point untuk kalangan orang kaya mah. 

Dengan judul video youtube seperti itu dan dari awal video dia buka dengan background dapur bersih dan jaket columbia itu aja udah sebuah statement bahwa gua ga di ajak",https://www.threads.com/@_bysaee/post/DdRtUKXGBgH,_bysaee
"Abis denger podcastnya maudy ayunda, huhuhu so sad to hear that.. like how come maybe this one bad information for u buttttt for another ppl this tragedy huhuhu. Saranya emng berguna buat
org yg punya kecemasan berlebihan tapi klo buat org yg ngerasain itu beda lagi huhhu",https://www.threads.com/@ichaaulliaa/post/DdRtR3siLv2,ichaaulliaa
"Bekantan kita mati 😢😢😢
Ini bisa berubah kalau Indonesia Reset dari awal.
Kayak gini masih ada yang bilang gak usah peduli.

Gila lu Maudy Ayunda",https://www.threads.com/@mitsuhamaya/post/DdRtPgQE0Rv,mitsuhamaya
Maudy itu cuman lagi blunder dan plenger aja kok di waktu yg ga tepat😂,https://www.threads.com/@celestialnia/post/DdRtE0Vo_4H,celestialnia
"aku akan setuju, kalau ini disampaikan oleh orang dengan 100 followers, tidak punya degree in politics, dan dipost a long time ago, tidak saat berbarengan dengan karhutla, bencana, penembakan, keracunan, dll.

aku yakin betul, dia paham soal kepekaan sosial, tapi dia memilih tidak melakukan itu disaat dia sadar bahwa impact yang dia punya sangat besar ketika dia bersuara. people are struggling, mereka jadi super sensitif, mereka ga peduli soal mindfulness sh*t.",https://www.threads.com/@b3jeweied/post/DdSSVIkE1f_,b3jeweied
"dengan kondisi sekacau ini, wajar kalau orang-orang tersinggung, bukan itu yang diharapkan dari seorang sekelas maudy ayunda.

ditambah jokes or complain kecil dia soal protein or the bread tastes a little too healthier disaat banyak orang starving karena bencana, itu sama sekali tidak menunjukkan kepekaan sosial.",https://www.threads.com/@b3jeweied/post/DdSSVHVE39w,b3jeweied
"Who actually started the thread about Maudy Ayunda’s mindfulness video? It’s kinda confusing because her video is super neutral, even leans positive. Maybe it’s all about perception and people getting triggered. And like any perception, there’ll always be those who agree, disagree, or just don’t care.
Anyway, hope we all stay mentally healthy, because mental health is priceless, guys 😉",https://www.threads.com/@3sixtybro/post/DdQH5N_AbYl,3sixtybro
Eh goblok. Kondisi lagi gini jangan bicara mindfullness kondisi maudy ayunda yang super duper nyaman banget jangan disamakan dengan rakyat jelata yang lagi morat-marit. Termasuk elu.,https://www.threads.com/@fuckyourfeelings1985/post/DdSHIifkyRm,fuckyourfeelings1985
"uan, maudy ayunda, aisar khaled",https://www.threads.com/@kaniadeewii_/post/DdSHHJKkzUs,kaniadeewii_
"Sampai detik ini ga ngeliat salahnya Maudy ..

Emang orang terlalu butt hurt aje",https://www.threads.com/@oktorairahadi/post/DdRWzXkmB7u,oktorairahadi
"Gak usah didengarin gess orang orang kayak gini. Mereka memang pada dasarnya GAK PUNYA EMPATI KARENA MEREKA GAK NGERASAIN APA YANG KITA RASAIN. TIDURNYA MASIH PAKAI KASUR EMPUK, makan telor omega, LISTRIK AIR AMAN. BBM DIBELIIN PAPA. Jadi gada gunanya ngeladenib orang kayak merrka dan maudy ayunda 🤪🤪🤪",https://www.threads.com/@putriiiiiyetti/post/DdSGizdkxNm,putriiiiiyetti
