author_username,text,like_count,reply_count,source_url,platform,timestamp
ignatiusrwhy,"Not cancelling either. Let’s actually talk about the message, the context, and the reception.

For me, there are 3 things worth unpacking:

1. The substance: what is Maudy actually saying about mindfulness and bad news?

2. The context: from what position is she saying it, and why does that matter in how people receive it?

3. My personal take: where I agree, where I think the communication could’ve been more sensitive, and why I still think the core message is NOT inherently harmful.",172,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"So…let’s unpack,

FIRST: WHAT IS MAUDY ACTUALLY SAYING?

If we simplify the entire video into one sentence:
“How do we stay informed and caring without allowing an endless stream of bad news to completely consume us?”

And I think this distinction is VERY important.
Maudy is not saying:
“Stop caring.”

She’s not saying:
“Indonesia is fine, just ignore everything.”

And she’s not saying:
“Close your eyes to suffering.”

Her actual point is closer to:",312,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"You can care about what is happening AND still have boundaries around how much information your brain consumes.

She talks about choosing credible sources, looking for more comprehensive information instead of consuming endless fragments, looking for credible sources and asking people who actually understand the issue better, and knowing when to stop consuming repetitive negative content.

Basically dia bilang: 
being informed tuh ≠ being constantly online.",665,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"And this is actually where I personally think Maudy’s message makes sense.

Ada titik di mana consuming more information doesn’t necessarily mean becoming more informed. Sometimes you’re just becoming more exhausted.

Kalau gw udah tahu what happened, udah ngerti konteksnya, udah tahu sumber yang credible, tapi kemudian gw terus-terusan consuming the same traumatic information sampai mental gw “literally fucked…”

what exactly am I gaining from that kan?",415,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"And no, this isn’t just some “influencer wellness bullshit.”

There’s psychological research around news fatigue, doomscrolling, emotional exhaustion, and the relationship between negative-news consumption and psychological well-being. So the idea of taking a mental reset itself?

I don’t think that’s harmful.",260,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"BUT HERE’S WHERE CONTEXT ENTERS THE CHAT.

Now, I think this is where the criticism becomes understandable. Because a message doesn’t exist in a vacuum.

Dalam komunikasi, who says it, from where, to whom, and under what circumstances can seriously affect how that message is received.

And this is where I think Stuart Hall’s Encoding/Decoding model is relevant.",280,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Basically, communicator can encode a certain meaning into a message, But the audience doesn’t necessarily decode it exactly the way the communicator intended.

People bring their own experiences, social positions, values, and realities into the process of interpreting a message. And that’s why one video can produce completely different readings.

For some people, Maudy’s message probably sounds like:
“You’re allowed to breathe. You’re allowed to take a break.",249,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"or “You don’t have to consume bad news 24/7 to prove that you care.”

But others might think:
“Lah, lu bisa bilang gitu karena lu punya privilege bla bla bla, sementara kita kena efek nya langsung”

That difference is real.

Karena kemampuan untuk “take a break from the news” itself can be a privilege. Ada orang yang bisa mute the news and go back to their comfortable breakfast.

Ada orang yang nggak bisa. Because for them, the news is literally their reality.",388,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Makanya menurut gue, criticism terhadap the context and setting of the video is valid.

Yes, there is a visible disparity between someone talking about taking a mental break from bad news while sitting in a very comfortable environment, and people who are actually experiencing the consequences of those events.

That disparity inevitably affects how the message is perceived. But, I think we need to be careful not to jump from:",238,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"“Your privilege affects how your message lands.”

to:

“Therefore, your entire message is invalid.”

Those are two VERY different arguments.

And this is exactly why I think Maudy was inevitably subject to what we can call open interpretation/open framing by the public.

Once a message enters social media, the creator basically loses control over how every single person is going to interpret it.

Especially when the audience is incredibly heterogeneous.",348,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Different backgrounds.
Different socioeconomic conditions.
Different emotional states.
Different relationships with the issue.
Different lived experiences.

So honestly, it shouldn’t be surprising that people decoded the same video differently.

This is not some weird phenomenon unique to Maudy.

This is literally one of the fundamental challenges of communicating publicly.",188,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"NOW, MY PERSONAL TAKE.

As a comms student, I can understand why the discourse split into two camps.

As a fellow Indonesian, I can also understand why some people felt uncomfortable.

But as a human being?
I also understand Maudy’s point very, very well.
Because I’m sorry but…
taking a mental reset does NOT automatically make you tone deaf.

Logging off ≠ not caring.
Taking a break ≠ apathy.
Protecting your mental capacity ≠ lack of empathy.

And being OVERWHELMED ≠ selfish.",553,3,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Sometimes we genuinely need to take a step back BEFORE we can engage with reality again.

You cannot pour from an empty cup, cliche as it sounds.
And personally, I think there’s a huge difference between:

“I don’t care about what’s happening.”

and

“I care, but I’m overwhelmed and I need to regulate myself before I can engage with this properly again.”

Those are not the same thing.
At all.",277,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Dan gw rasa social media sometimes makes us forget this.

Kita bisa sampai merasa harus constantly angry, constantly informed, constantly reposting, constantly engaging, otherwise people might question our empathy.

Like…

“If you’re not visibly suffering with everyone else, then you must not care enough.”

??? 😭

Nauurrrrrr……..

You don’t have to destroy your own mental health just to prove that you have a conscience.

You’re allowed to breathe.
You’re allowed to sleep.",412,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"You’re allowed to eat your breakfast.
You’re allowed to laugh.
You’re allowed to have a normal fucking day.

None of those things automatically cancel your empathy.

BUT (and this is important too)

mindfulness should never become an excuse for disengagement. 

Mindfulness ≠ apathy.
Boundaries ≠ ignorance.
Rest ≠ indifference.

But also:

“I need a break” ≠ “everyone should look away.”
There has to be nuance.

For me, the healthier interpretation of Maudy’s message would be:",201,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Stay informed. 
Care about what’s happening. But learn how to regulate your consumption of information so you don’t completely lose yourself in it.

Because the goal isn’t to disconnect from reality.

It’s to be able to return to reality with enough mental capacity to ACTUALLY DO SOMETHING.",276,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Also, please don’t let social media think for you.

Kadang ada satu opini yang ditulis super eloquently, lengkap dengan theory, fancy words, dan emotional storytelling…

terus kita baca:

“Damn. They ate.”

And suddenly we adopt the entire opinion.

Padahal…
Did we actually agree with the argument?
Or did we just agree with how well it was written?

Please think for yourself.

You don’t have to pick a side just because the timeline already picked one.",330,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"And maybe this is the biggest takeaway I personally get from all of this:

Let’s make room for people to be human.

Someone can be privileged AND still be overwhelmed.

Someone can communicate something imperfectly AND still have a valid point.

Someone can receive criticism AND learn from it.

Someone can disagree with you AND still deserve basic human dignity.

And we can absolutely criticize someone’s communication without turning the person into a monster.",290,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Because sometimes we become so obsessed with deciding who is “right” that we forget there’s an actual human being behind the screen.

So where do I stand?

I don’t think Maudy’s core message is inherently harmful.

I think the substance has merit.

I also think the criticism about privilege, context, and audience reception has merit.

Both can be true.",169,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"Maudy can have a valid point and have communicated it in a way that failed to fully account for how it would land on people with completely different realities.

And people can criticize that without having to invalidate every single thing she said.

At the end of the day, maybe the better question IS NOT:

“Are you pro-Maudy or anti-Maudy?”
But:
“What was she trying to communicate?”

“How did she communicate it?”

“Why did different audiences decode it differently?”",187,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
ignatiusrwhy,"“What social realities shaped those interpretations?”

And most importantly:

“What can we learn from the whole thing?”

Because THAT is communication.

Not just picking a side.

And honestly, as a comms student, I find that conversation way more interesting. Cheers ✌️🫶",281,11,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:15:29.000Z
phqlee,"""Someone can disagree with you and still deserve basic human dignity."" Well-said 👏🏻👏🏻",6,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T10:36:40.000Z
mutigeeer,"Bad timing sih karena emg banyak masyarakat lg berduka & kesusahan, jd harmful message begini malahan jd bumerang. Ibarat buibu yg baru lahiran, masih healing, direcokin how to be mindful & stay aktif dg kondisi mental berantakan, hormon naik turun ngurusin bayi. Sampai pemerintah bertindk lgsg, ya emosi masy susah diredam sih 😅",68,3,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T17:55:57.000Z
handystdi_,"Ini bukan AI. Ini kondisi nyata di Kalimantan. Titik api baru masih bermunculan, dan udara di sini benar-benar sudah rusak oleh asap. Bukan cuma soal jarak pandang, tapi udara yang kami hirup setiap hari. Kondisinya masih parah, meskipun perhatian publik mulai teralihkan ke isu lain. Tolong jangan sampai kondisi ini kembali dilupakan. Tolong bantu kami bersuara.",149,3,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T21:16:52.000Z
capnonalau,"From a psy student here, this is valid. Scientific journals are available out there to check.

Tapi paham juga, tidak semua manusia dapat menangkap thread yang “berisi” ini. Reading “comprehension” tiap orang berbeda.

Dan lagi, untuk outcome behaviors, bisa jadi naturenya sudah begitu (means warisan gen/otak), atau malah menjadi katarsis diri sendiri yang butuh perhatian khusus namun jadinya hentakan yang berserakan. ❤️",516,3,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T17:15:27.000Z
ibelpurba,"Banyak yang bilang videonya bad timing/ tone deaf dgn keadaan sekarang. Tapi menurutku, justru aku melihat video itu sebagai reminder buat kita. Being informed doesn’t mean we have to consume every piece of negativity 24/7. Kita tetap perlu tahu apa yang terjadi, tetap kritis, tetap peduli, dan tetap punya empati. Tapi di sisi lain, kita juga perlu sadar bahwa our mental health, focus, dan our productivity tetap matters.",303,5,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T18:51:23.000Z
gabyrumengan,"Hi ka, aku nangkep banget maksud tulisanmu tapi menurutku mengeluarkan video itu di saat warga lagi gedebag - gedebug sepertinya kurang tepat, aku termasuk salah satu warga itu. 

Membaca dan melihat mereka yang punya platform besar menyuarakan hal-hal yang kami resahkan justru terasa lebih relevan dan hangat dibandingkan konten “Mindfulness” tersebut 😊",163,4,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:52:03.000Z
anothercommonhuman,nah. i DONT BUY IT. this mindfulness whatever bullshit she's bluffing. case yang sama akan gue lontarkan saat masa pandemi. kalo lo masih punya waktu haha hihi oh my protect my emotional state. ohh no my peacefulness. YOU ARE PRIVILEGED. THIS PROBLEM DID NOT IMPACT YPU DIRRECTLY. saat yang lagi genting ini LO SEBAGAI PUBLIC FIGURE (APALAGI) HARUS SENSIBLE. emphatic. TAKE ACTION ACTION ACTION INSTEAD OF MAKE THOSE CONTENT. public anger IS ALSO VALID.,0,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T09:37:29.000Z
ignatiusrwhy,"just so u know, and as i’ve already stated in my threads, i was never invalidating the public anger. if anything, i backed it with my own analysis. i’m simply ngajak org liat sisi lainnya dg fair jugaa",0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:07:01.000Z
anatasiasuci,"I understand your point, and I’m not questioning anyone’s intention. But sometimes it’s not about intention, it’s about timing. If we’re privileged enough to protect our sanity, that’s okay. But maybe not every coping philosophy needs to be shared while people are literally living through the crisis, or the so-called “bad news.” Sometimes being mindful also means knowing when to stay quiet 🙏. Sending prayers to everyone going through it. I hope each day gets a little lighter for them 🧡.",279,6,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T17:44:34.000Z
arindra,"Honestly the best takeaways I’ve read so far. This bully/ hujat/ cancel trend has to end, it’s so suffocating to read all the harsh words in here. Can we please be more civilized in reacting this typa thing?",687,7,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T13:45:06.000Z
yoanltsnfrssd,"Kemarin diceritain adek soal MA. Terus aku ketawa sih, jujur.

Kontennya bagus, MA bener, tapi kayaknya untuk artis yg diidolakan masyarakat karena masuk ivy league, kayaknya MA ini kurang bijaksana ya.

Aku baca konten orang yg belain MA dan canceling MA. Jujur, keduanya benar.

Jadi, MA tolong deh improve aja ke depannya. Good luck! 🤣👍

But guys, stay safe dari asep dan debu. Skip aja dulu si MA, masih ada hal penting lainnya. 😀",163,6,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T22:48:23.000Z
esmeraynoir,"Mindfulness itu luas salah satunya in politics, ada mindful in leadership, bisa consider bagaimana kebijakan dpt mempengaruh kelompok yg berbeda sebelum membuat keputusan. Nah si MA sebelum ngepost videonya ada mikir begini ga ya, bad news yg dia maksud itu efek bad policies yg jd realita warga loh. Harusnya lulusan PPE paham ya mindfulness in politics",0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T05:15:21.000Z
accordingtokianta,"This is a great analysis. I've watched the video too and I don't think it's bad in the sense that it's tone deaf etc etc. I actually love her message. 

Or is mindfulness such an alien thing in Indonesia? Maybe everyone is too used to always react to anything loudly?",79,4,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:18:18.000Z
justav_25,"My friend, after reading your whole observation (as a fellow Indonesian here too), I say you actually did a very good job putting it in a more…open minded perspective if that’s how you can describe it? Though yeah, I guess it’s just how the country’s in a really bad state (sadly thanks to the government), that we’re all thinking rather black and white which make sense since…tbh the bad things are happening that I am hearing good things in this country",14,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T22:12:37.000Z
ignatiusrwhy,"thanks for ur kind words 🥹 i legit just wanna offer a different perspective, one that encourages people to still think clearly amidst all the chaos we’re currently experiencing, and to stop directing all this hatred towards someone who’s clearly not doing anything harmful.",4,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T22:29:08.000Z
stvnsnally,🌹 my faith in humanity is restored. Thank you.,1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T05:43:40.000Z
ignatiusrwhy,🍵💐,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:52:06.000Z
eelindae,"Kak mungkin karna MA ga pernah ""marah"" untuk masyarakat sebelumnya dan tetiba dia bilang mindfulness di peak2nya orang lagi kesusahan 😭
Jadii ya banyak kecewa... 
Dan menurut aku udh cukup pembhasan MA ini, yakin ybs juga udah belajar. 
Mending skrg ikut bersuara ke pemerintah yuk, bikin para pejabat kita ga nyaman.",101,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:23:28.000Z
bellaflsaragih,Unpacked ter-gong aku bisa tidur nyenyak setelah tadi pagi yapping ttg ini ke diri sendiri 🥹🥹🫶🏻🤍,1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T11:40:28.000Z
ignatiusrwhy,"gmn dah bisa bobo nyenyak yaa ka? meawhile gw…..(krnaa ktdurannya kcpetan, kebangunnya past midnight lol)",0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T20:27:43.000Z
maple.moon382,"Hello Ignatius, thank you for sharing your perspective and I do agree with a lot of your points. I’ve looked up to Maudy for a long time and I also watched the whole video. My take on this is her points are valid but with the strategies she mentioned on how to be mindful, she should’ve mentioned some disclaimers/alternatives on where these strategies may not be applicable. The timing was also a mismatch too.",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T04:25:44.000Z
daniellapmustika,"For me, the content is harmless..
It’s just not meeting some people’s expectations",2,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T08:15:06.000Z
ignatiusrwhy,this rep is worth pinninggg,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:15:03.000Z
puffpride_id,"This was actually on my mind. From my experience, we somehow have to be able to read the room when we want to communicate or share something here in Indonesia because people tend to take it the wrong way or understand it differently. It's hard to have a nuanced conversation and I had made that conclusion since 2010 😅",6,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T14:09:33.000Z
theinuuns,"in my opinion, mostly, Indonesian people easily conclude something beyond their understanding. they cancel someone who doesn’t deserve to be canceled, just because a piece of “mindfulness in the age of bad news”’s youtube video which probably they didn’t watch till the end.",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T06:03:41.000Z
ignatiusrwhy,sad but true 😭😭,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:44:27.000Z
erick_oktavian,"This is a good take, and I think opinions can be valid from different perspectives. That said, my take is that Maudy’s timing wasn’t quite right for this particular situation, especially considering that the audience is predominantly Indonesian.",12,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:46:04.000Z
ignatiusrwhy,"i respect thattt, coz thats also a valid opinion",1,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:54:13.000Z
kori_rocksta,"Orang yang nilai setelah viral dan orang yang nonton sebelum viral pasti punya pendapat yang berbeda. Ketika tahu sudah viral, mindset saat nonton udah pasti beda. Ga boleh disamain",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T05:37:52.000Z
ignatiusrwhy,valid. maybe we should learn to put our biases aside duluu.,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:56:52.000Z
syiffathiyah,Bener bgt.. Pernah sampai ada di posisi muntah-muntah cuma karena muak sama bad news yg gk berhenti² di indonesia. Akhirnya memutuskan detox sebentar dari sosmed dan kesehatanku mulai membaik lagi,1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T08:44:24.000Z
ignatiusrwhy,🥺👏🫂,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:09:12.000Z
nurainiprmtsr,"Kak, coba baca ini deh.

https://www.threads.com/@buitenzorgy/post/DdQgqbVD3qS?xmt=AQG04plbf44n-MewQ2wcjE0iYlaAllb8WVT1lvm6qU8ngZX6_AdWnrA-ClAA0mkwu_U0huM&slof=1",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T10:48:51.000Z
ignatiusrwhy,iyaa nnti aku cobaa bacaa yaa ka. thank uuu,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T20:42:53.000Z
graciaangel.18,Sbg alumni ilkom menurut ak kamu pinter dan kuat bgt ngetik sepanjang ini buat bikin org2 paham 😭🙏 Thanku,1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T08:16:33.000Z
ignatiusrwhy,"honestlyyy aslinyaa masih sering berantakan kaa kalo nulis, but thankfully technology helps me put my thoughts together a little more neatly 😭🙏🏻",0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T21:13:31.000Z
talkheartive,"terima kasih udah nulis ini dengan sangat clear. suka banget sama tulisan & pembahasannya! namun, tanpa bermaksud apa-apa, menurutku… kalau kamu nulis ini full dalam bahasa Indonesia, kurasa, mungkin sudut pandangmu akan bisa menjangkau lebih banyak orang lagi.",108,3,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T14:03:59.000Z
stefanistryd,"Yes! Simplenya gini ga sih? 

- Kalau perspektif Maudy ga relate sama kamu ya kamu berhak utk tidak mendengarkan.
- Kalau ternyata triggering atau bikin masalah kamu makin berat, kamu berhak  mute, skip, atau cari perspektif lain.
- Kalau kamu setuju ya ambil insight nya.
- Kalau ga setuju boleh banget juga disagree tanpa harus menyerang orangnya.

Keywordnya ""start with yourself"" Sadari bahwa diri sendiri punya pilihan untuk tidak mengonsumsi perspektif yg ga cocok.",3,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T05:02:39.000Z
ignatiusrwhy,worth pinninggggg ngl,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T22:07:19.000Z
yudischadina_,"I watched the video, and honestly it was a good encouraging content! But I don’t understand why people are so offended by it, then I remember Maudy got cancelled (and will probably continue to be cancelled) because she’s a pretty, successful actress/singer who was financially capable of paying for her own tuition, yet still received an LPDP for her master’s degree.

People seem to be obsessed with “holding LPDP awardees accountable” and questioning whether they deserve the scholarship.",30,4,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T00:02:55.000Z
anstasiam_,"I really love this key takeaway, instead of framing the video with subjective and groundless narratives that I kept seeing, this showed that we can feel and interpret two things at the same time. Bisa A and bisa B, and neither are wrong. My personal take, I think Maudy could’ve said a disclaimer in the beginning of the video for whom the video should be applied to and make a separate video. A: who kept getting news and in a place they feel helpless and B: the one who felt this as their reality.",2,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T03:22:07.000Z
alfianbanjay,"this has got to be one of, if not the best takes of thos whole Maudy controversy. you laid it out nicely bro.",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T22:20:25.000Z
ignatiusrwhy,"glad im not the only one who thinks she’s not at fault. if anything, i genuinely believe she meant well.",1,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T22:34:27.000Z
whatiamdoughinghere,"This also applies after we read this whole thread..

Did we actually agree with the argument?
Or did we just agree with how well it was written?",76,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:23:37.000Z
ignatiusrwhy,FAIR ENOUGH :)),13,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:29:30.000Z
rnabila97,"1 point yang kurang dalam analisisnya kak. Which, society are waiting for her voice on those bad news all this time. Gue gak bilang she do nothing about it ya, tapi seems gaselantang artis2 'educated' lainnya. Itu yang bikin orang sebel. Gak ngomong apa2 sekalinya ngomong suruh mindful.
Point beliau bagus dan benar. Tapi gak disampaikan dalam momen dan precondition yang tepat aja sih.",1,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T11:47:20.000Z
ignatiusrwhy,ok fair enough,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T20:26:21.000Z
imcatstronaut,"Masih gapaham how those bad news affects us mentally? Like, kalau bukan kita sendiri yg ngalamin, how bad it can affect us? Kepikiran tiap hari kah sampe gabisa tidur, gabisa kerja dll? Worse dr mereka yg jd korban? If you think about it and speak about it, thats way better in this era. Sudah seberisik ini aja masalahnya masih blm selesai, malah nambah terus. I agree to the point we can take our time to be mindful and have peace, tp its not the time to have peace. Bukan pesannya yg salah.",2,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:46:26.000Z
ignatiusrwhy,"Gw actually agree that being aware and speaking up matters, apalagi kalau masalahnya masih ongoing. Tapi I don’t think “it’s not the time to have peace” is the right framing either. We don’t have to stay mentally overwhelmed kan sampai krisisnya selesai just to prove that we care. Mindfulness kann bukan berarti pura pura smuanyaa fine atau choosing peace over action. Kitaa kan bisaa bisa ttp aware, speak up when we can, smbl ttp ngejagaa mental capacity kita. Those things can coexist.",3,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:55:19.000Z
imcatstronaut,"Agree those things can coexist. Ttp masih ga paham sm “mentally overwhelmed” itu kaya apa kalau korelasinya sm those bad news. Seolah those bad news happened to us directly. The points? Only the top 1% can relate. Itu yg bikin audiens marah, krn thats not so simple that u can just being mindful about it. The portions of her message r heavily weighted towards diri sendiri instead of balancing the inputs&outputs esp for the rest 99%. Skali lg bukan mindfulnessnya yg salah.",2,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:16:00.000Z
ignatiusrwhy,honestly i cant be mad with this opinion,0,0,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T16:20:52.000Z
willowina15,"Aku faham maksudnya Maudy tapi masalahnya setelah baca banyak perdebatan soal video itu malah jadi ada yang bikin statement kaya gini dan aku bingung kenapa orang ini bukannya bantu menjelaskan biar warga wargi faham konteksnya eh malah ngomporin. 😮‍💨
Postingan yang aku maksud yang ada di paling atas yaaa.",0,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T11:36:17.000Z
rizkybaby,"Kayaknya ada satu hal yang missing dari utas ini: kita nggak bisa memisahkan isi pesan MA dari posisi MA sebagai public figure, sekaligus alumni PPE Oxford & penerima beasiswa LPDP. Karena background, platform, dan posisi komunikator ikut menentukan bagaimana pesan tersebut diterima dan didecode oleh publik.",7,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T05:05:09.000Z
mahyaraniannissa,"Paham banget poin-poin yang disampaikan, tapi mungkin yang membuat sebagian besar orang bereaksi, kok bisa seseorang dgn kapasitas, platform, dan resource sebesar dia malah memilih membahas berbagai situasi buruk yang sedang terjadi dari sisi bad news consumption? Orang yang sudah dewasa harusnya sudah tau lah kapan harus berhenti doomscrolling. That’s a basic knowledge. Ketika berita2 yang dikonsumsi udah terasa mengganggu, ya berhenti, batasi sosmed, istirahat.",1,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-15T07:02:08.000Z
seftian.isnan,"Kak pahami dulu cara berempati dan menyampaikan pesan pada tempatnya, Maudy ga melakukan itu. Dia sendiri sudah mengakui, kenapa masih dibela jugasih. right moment in the right place.",0,1,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:32:47.000Z
ignatiusrwhy,"eh gw ga belaa gmn maudy nge frame atau deliver konten nya lo bang, tp gw genuinely think yg dia sampaikan itu ga automatically buat diaa less empathetic atau bahkan tone deaf",0,2,https://www.threads.com/@ignatiusrwhy/post/DdROHAAk4WB,threads,2026-09-14T15:46:37.000Z
