post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzeGEZn0Ia1CTiD3g14AaABAg,Youtube,@farahdewiparamita5752,"1 kesimpulan yang aku dapatkan dari video ini setelah menontonnya sampai habis. 

Maudy kamu tidak menapak tanah saat memberikan saran.

Orang orang yang mengalami bad news itu mereka tdk ada waktu untuk mengecek dengan cukup lama.
Tidak apa apa menceritakan diri sendiri, tetapi untuk memberikan saran ke semua org baiknya di saring lagi, memang responsibility is for all jadi bukan memblame siapa salah siapa yang tidak sedikit berempati lah atas topik yg kamu bawa. 

Atau sekalian saja kamu exclusive content untuk hal ini karena konten ini benar benar membuat banyak org sakit hati.

It’s not ur responsibility to make people happy. But, u have responsibility to care about what happen cause we protect our earth, situation and yaa hak kita sebagai manusia karena telah diberikan oleh yang maha kuasa untuk sama sama ke hal yang baik. Not only you but all humans.

Merenunglah dan sedikit refleksi. 

Aku memberikan saran cause we are human have a freedom to tells about we think. But think again is it can u tell for everyone or just hold for urself.

Video yang menyakitkan, terima kasih.",8 minutes ago (edited),,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxOiUHPdqVw05ZDAZ14AaABAg,Youtube,@g.00.se56,and this video is also a bad news ig✌🏻,9 minutes ago,,,1,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzEUlcYDZMe94HKbfF4AaABAg,Youtube,@chikachuu7756,"Sedang melihat kekalahan orang-orang di komentar dalam memahami suatu topik, sampe bawa2 LPDP loh buat nyerang... Pdhal mereka yg ngehujat juga gw yakin ga sanggup dapet LPDP.",9 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwN9uBe618bVTVCJH14AaABAg,Youtube,@chikachuu7756,"Fact orang yg punya gaji 2 digit belom berkeluarga pun banyak yg bersuara seakan mereka ikut terzalimi, di suruh ngebantu mending duitnya buat judol atau buat hura2, kenapa? karena mereka juga banyak menyerap berita negatif... Sampe ga sadar diri mereka gagal karena diri mereka sendiri 😌😌",13 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyOo3OYDu1GtNtyEBR4AaABAg,Youtube,@HandanardonoSiswojo-xe5uy,"Oh kunti...!! Kenapa kaki mu tidak menapak tanah, jadi bisa merasakan ada lobang, ada batu, ada duri, ada beling ,ada tai , dll
Hanya bisa senyum dan tertawa....hiiii....hiii....hiii..

Bang satenya 50 tusuk",20 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwV6neKvHtss4VJDaF4AaABAg,Youtube,@adisinaga4034,"penerima lpdp.tp ga berkontrubusi,malah bilang klo dpt kabar buruk abaikan aja.",24 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzMXBVGo6emuXZgChV4AaABAg,Youtube,@Yusrielfirm,"Hi kak Maudy! I got your points since first time watching this video. Aku setuju untuk poin-nya bahwa kita mesti take a breath untuk bisa lanjut berjuang. Kita harus sehat untuk bisa lanjutkan perjuangan. I totally agree with that. Tapi mungkin teman-teman melihat kakak gak begitu vokal, walaupun et least menurutku kakak sudah menunjukkan kepada siapa kak maudy berpihak. 

It might be different if you've been so vocal to raise your voice about the current issues, mungkin teman-teman akan lebih menerima nasihat kamu. So, fighting ya kak! Semoga ke depannya masyarakat bisa lihat kak maudy lebih banyak speak up soal isu yang ada di masyarakat, dan aku harap masyarakat lebih bisa melihat sisi positif dari perkataan seseorang, bukan karena melihat siapa yang berbicara.",24 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyCkYZmiD3SZr5Ubv94AaABAg,Youtube,@RevanaNavissya,kak? kamu ga malu bikin video kaya gini tapi kamu aja kuliah pake uang negara? pake pajak orang2 yg terdampak loh kak,27 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugyir9bckaFUBBye3Sp4AaABAg,Youtube,@muhammadfahri-t1s,wkwkwk maudy maudy lucu bnget kamuu,27 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxPE7eHktcIEQI6r0Z4AaABAg,Youtube,@arthurzz4732,Masalah orang kaya,28 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugw2QiTDCk9ylUDeqQp4AaABAg,Youtube,@PuteryReginata,"Maudy gua tantang lo ke kalimantan, verani nggk",28 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugwat1MtNyTbNZMRZTh4AaABAg,Youtube,@PuteryReginata,Pinter sih tp minim empati sama aja boong,30 minutes ago (edited),,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz-_CtgE2J25bUSfal4AaABAg,Youtube,@yoshiwijaya3344,one who does not know pain cannot possibly understand true peace,44 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxoO4l_4oU0v08KI6B4AaABAg,Youtube,@NadyaRahmatika,"ini termasuk oversharing sih kataku, dengan keadaan kaya gini apa yang ga seharusnya di posting di sosial media, malah di posting di sosmed.

knp ak bilang oversharing? krn sbnrnya secara g lgsg kurang lebih isi dr edukasinya km ini sbnrnya isi dr apa yg km rasain terus km ngerasa kaya
 “wah kayanya ak harus kasih edukasi tntg ini deh, pasti mereka jg ngerasain ky aku” 

nah masalanya adalah, keadaan lg ky gini blm tentu semua orang merasakan, sepemikiran dan hidupnya tenang kaya km maudy, jd mnrtku hal” ky gini gausa km posting, cukup km simpen sendiri atau km obrolin sm orang tua km, atau tongkrongan dan besti km.

iya ak tau, km seorang public figure yg biasanya kasih edukasi dsb, tp juga harus pilih” kan, mana yg perlu di share ke public? mana jg yg perlu km simpen sendiri aja? 

opini ku aja ini, pelajaran aja sih maudy buat kedepannyaa, jangan blunder lg. 

semangat❤",46 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwuoeDvYPMWWf3-XEd4AaABAg,Youtube,@rasyidselfi1710,"Identitasmu yang sebenarnya adalah Hamba Allah dan Intelektual Muslimah. Seharusnya menilai fakta, memberi analisis, dan solusi dengan pandangan Islam, bukan dengan pandangan kafir Barat. Kamu punya potensi yang dinantikan oleh umat untuk menyelesaikan persoalan-persoalan mereka. Kurang-kurangilah menginternalisasi filsafat dan psikologi Barat kalau akidah Islam belum kuat.",50 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzgcRSnbMRyJ3l0O254AaABAg,Youtube,@Devilingforest77,"Let them dy, let them 🥰❤️‍🔥",54 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugy7DNZs-f2MfmYxbgF4AaABAg,Youtube,@Bunalidstory,"ini nasehat buat sesama orang-orang ""KAYA"" dia",56 minutes ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz1-mSneiUtuI9x2rZ4AaABAg,Youtube,@sultanalitanoy8763,"Kak Maudy, aku tau niat kamu baik untuk ngajarin mindfulness, tapi topik yg kamu bawa & cara kamu  menyampaikan topik tersebut itu salah. Jadi kamu terlihat seperti minim empati.
Tdk ada yg salah dengan mindfulness, yg salah itu topik yg kamu bawakan dan cara kamu menyampaikan topik tersebut !",1 hour ago,,,1,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugx3GQJhjQFkC9UsrXh4AaABAg,Youtube,@sultanalitanoy8763,"Kak Maudy, aku tau niat kamu baik untuk ngajarin mindfulness, tapi topik yg kamu bawa & cara kamu  menyampaikan topik tersebut itu salah. Jadi kamu terlihat seperti minim empati.
Tdk ada yg salah dengan mindfulness, yg salah itu topik yg kamu bawakan dan cara kamu menyampaikan topik tersebut !",1 hour ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyfCfEGBWwAuNz1DsR4AaABAg,Youtube,@anitanurlaila4059,"duh kaget loh ada cancel culture ke Maudy. Hi Maudy, I am your fan anyway. Mungkin niat dan maksudnya menyampaikan ini baik, namun di tengah kondisi yang seperti ini, we are supposed to look around and see who we are to define whether it's under our control or not. as people look at you as young role model, we expect that you can SPEAK UP at least because you have so many RESOURCES. So, use it to make NOISE to GOVERNMENT & people with power who you know well. engage with real or make bigger community to Fight for Not Just to Accept di situation because we may not be able to control it.",1 hour ago,,,1,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxNZpfEhgxVE7RhL2d4AaABAg,Youtube,@abdulhapizz4038,Lu kira lu keren ?? malah kek TAIK..!,1 hour ago,,,0,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyjMEPd8NKwlzXyCoV4AaABAg,Youtube,@nakaharaachuu,"Udh serame ini gw kira at least bakal di takedown maybe sebagai bentuk permintaan maaf secara gk langsung ya, tapi dari sini gw sadar kayaknya kamu tipe yang kalau udah ngerasa bener mau sejagad raya ngomongin, kamu nggak bakal mau care. Emang bener nggak semua orang pinter itu punya emotional intelligence, orang pinter kayak kamu basically close minded karena apa-apa berdasar teori aja. Lupa napak tanah. Huft",1 hour ago,,,1,
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugw6mE4dRl0-RqpNpDd4AaABAg,Youtube,@kuku91_,"nirempati.
kak coba kamu open donasi kak untuk korban korban bencana",1 hour ago,,,1,
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwUguyJZJ0nh__A3WN4AaABAg,Youtube,@Tussaaa-zt6zn,"Otak lu ga mampu ya nampung semua bad news akhir' ini, 
ini  baru berita loh, lu udh GK mampu. sedangkan kita ini lagi ngalamin
SEHAT SEHAT ORANG SAKIT",1 hour ago,,,1,
