post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugybvnqy-1JicfC_X3N4AaABAg,Youtube,@habibahazzauziah8170,Saya cuma mampir,13 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugx8a2paeayeNgzpRCp4AaABAg,Youtube,@neocity-d6c,terlalu sehat😭,13 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyvJGJNDP2Lc_9wfbx4AaABAg,Youtube,@refatalithaamelia1666,udah yapping nya?,14 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyTohpMCwlA38gA6nZ4AaABAg,Youtube,@dindaasyfa7153,"you are smart and well-known, so you should fully realize that everything you do is in the spotlight. It’s easy for you to talk about turning a blind eye to all the bad news lately. Not everyone has the privilege of living without hardship. You may never know what it feels like to struggle to find a job, to fight for food every day, or to work hard under the scorching sun. But you should have shown more empathy toward what’s happening, instead of telling people to ignore the bad news. You said you’re tired of hearing about all the bad news recently, but what about us who are actually living through it? To you, it’s just bad news—to us, it’s the reality of our daily lives. Next time, if you’re not going to help, it’s better to say nothing at all.",14 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzR87qMMuNAH6zkzBt4AaABAg,Youtube,@ardhansetiawan9088,"Gak logis, kalo gak pernah susah, omon-omon doang",14 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzN2cLfIt6gwyzN0xN4AaABAg,Youtube,@imtooyellow,"intinya klo maudy jelasin ini smua dgn background tembok ijo, apakah bro msi kena hate nya.....? heeeeymmm menarik🥱",15 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwwN-ZfYp9MBonf31p4AaABAg,Youtube,@curryayam29,"Ternyata pintar di academy bukan berarti pintar secara logika yak, anda buat video ini termasuk kebodohan besar maudyyy",15 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyAjeTQvSWLodSXnu94AaABAg,Youtube,@Metski27,"Gais ngga semua artis Indonesia jago bahasa Inggris itu udah pasti pinter ya, ini dia salah satu contohnya bolot",15 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugz2MVrYdFT5cCfQsmx4AaABAg,Youtube,@stefanusclemens8192,"Konten opo iki cmn orang kaya yag ngasih tau ke masyarakat jangan panik😂 and gak usah terlalu kepikiran..buat orang pas2an mah bbm naik,sembako naik pasti kepikiran..kalau dia mah kagak bakal kepikiran😂😂..",15 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzeBELnG6V12VltILJ4AaABAg,Youtube,@meganatalee5394,Nir empati,15 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyhxjJIVngo9AMxbgh4AaABAg,Youtube,@Ayaslaayy,Maybe she's trying to giving us a positive words. But turns out it's meaningless to us.,17 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxiCYyUQuaQDZd2d094AaABAg,Youtube,@mpiagian2153,"Maudy mau jadi perpanjangan tangan kapitalisme, dia mau mendogma soal Mindful ala Stoic supaya rakyat bisa berjarak dengan permasalahan yg ada di realita. 

Padahal jauh² hari Marx udah bilang, agama adalah candu.
Sama sih konsepnya, dogma mindful stoic itu sama kaya dogma agama sama2 soal hegemoni kapitalisme 😅

Sesulit itu ya kalo hierarki kelas udah terbangun. Ngomongin rakyat jelata jadi ga relate sama Maudy.",17 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyNbGI7imxHVhuq8-Z4AaABAg,Youtube,@kriuxrengginang7603,Deyyeeemmmmn,17 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyKSH91OkqrIW-4Jqt4AaABAg,Youtube,@HondaTsubasa-c1m,Kak let them eat cake ya kak.. 😂😂 udah kayak madam siapa tuh wkwkw,18 minutes ago,,,,0
