post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply,
https://www.threads.com/@ddraja_02/post/DdP-FqynYMp,,Threads,ddraja_02,"Aku skrng secara naluriah ntah knpa otomatis ga suka aja lihat influencer yg positif vibes mulu begitu tapi ga pernah kontribusi speakup untuk isu yg sangat gonjang-ganjing ini..

Aku ga maksa sih,, cuma slide 2 ini lebih ke ungkapan perasaan pribadi aja.. Aneh aja rasanya..",2026-09-14T01:36:16.000Z,,,,,
https://www.threads.com/@ddraja_02/post/DdP-FqynYMp,,Threads,ddraja_02,"Haiii... Mau ikutan nimbrung di diskusi tentang Maudy ayunda..
Aku nemu beberapa pov dan sampai ke kesimpulan ini..
Isi video dia tentang mindfulness itu ga ada yg aneh².. Isinya tepat² aja.. Tapi yg lebih di highlight disini mungkin krena dia ga pernah speakup tntang isu apapun.. Sekalinya buat video malah buatnya video tentang mindfulness dan cara nyaring berita biar ga overwhelm.. Waktunya sangat tidak tepat ktika kondisi bgni + dia ga speakup + buat video itu..",2026-09-14T01:36:16.000Z,225,,,,
https://www.threads.com/@kurniawandhika/post/DdQCTkvidqg,,Threads,metapikimi,diperbaiki sasarannya bukan ditiadakan lalu uangnya lari kemana? ke MBG dan KDMP 🤧,2026-09-14T02:48:54.000Z,,,,,
https://www.threads.com/@kurniawandhika/post/DdQCTkvidqg,,Threads,kurniawandhika,"glad to see that siluman2 LPDP menampakkan wujud2 asli mereka belakangan ini.

dah lah ditiadakan aja programnya kalo cuma buat memperkaya diri sendiri doang mah.",2026-09-14T02:13:07.000Z,205,,,,
https://www.threads.com/@muammarff_/post/DdP8wwhiaci,,Threads,muammarff_,"Jadi, satu nasihat yang sangat membantu seseorang belum tentu punya efek yang sama ketika diterapkan pada orang lain. Tapi, jangan salah kaprah juga, ini juga gak berarti “semua perspektif sama-sama benar”. Ada prinsip yang memang punya dasar kebenaran. Tapi cara menerapkannya, kapan diterapkan, seberapa jauh diterapkan, dan apakah memang relevan untuk kondisi tertentu tetap membutuhkan penilaian terhadap konteks.",2026-09-14T01:24:41.000Z,,,,,
https://www.threads.com/@muammarff_/post/DdP8wwhiaci,,Threads,muammarff_,"The moral story nya bukan cuma buat Kak Maudy Ayunda. Menurut gua, ada satu hal yang sering kita lupa, sesuatu yang benar sebagai prinsip belum tentu menjadi solusi yang tepat ketika diterapkan dengan cara yang sama ke setiap orang. Kita harus sadar, manusia datang dengan kondisi, kapasitas, pengalaman, lingkungan, tanggung jawab, dan masalah yang berbeda. Perilaku manusia pun adalah sebagai hasil interaksi antara individu dan situasinya.",2026-09-14T01:24:41.000Z,46,,,,
https://www.threads.com/@fahni.fr/post/DdP8W6ykzX5,,Threads,fahni.fr,"2. Nah kita ambil misal karhutla. Wajib hukumnya kita mencegah perbuatan tersebut dg 3 tingkatan :
1. Dengan tangan : Klo tau ada yg bakar2 an kita cegah pakai ""tangan"" dan ini sebenarnya ranah pemangku kebijakan krn merekalah yg sejatinya bisa langsung stop menggunakan tangan / kekuasaan.
2. Dengan lisan : speak up. Kecam pelaku karhutla biar tidak terjadi lagi dan lagi.
3. Dengan hati : merasa tidak setuju dan membenci karhutla tsb dan ini selemah2 nya iman.",2026-09-14T01:21:09.000Z,,,,,
https://www.threads.com/@fahni.fr/post/DdP8W6ykzX5,,Threads,fahni.fr,"1. Kepada saudari Maudy Ayunda...
Utas ini aku buat kalau2 beliau itu ga paham gt knp sih tiba2 ada hujatan. Jujur aku kepo kmrn kenapa dan dah nonton vidio beliau dari awal sampai akhir. Sampai akhirnya aku berani menyimpulkan begini :

Kita sederhanakan saja ya. Di dunia ini setiap orang apalgi muslim/ah wajib hukumnya melakukan Amar Ma'ruf Nahi Munkar artinya dalam bahasa Indonesianya mengajak kepada kebaikan dan mencegah perbuatan buruk atau munkar.",2026-09-14T01:21:09.000Z,362,,,,
https://www.threads.com/@leira_mar/post/DdP_4sbmP44,,Threads,leira_mar,"Awalnya kami juga sabar, mencoba menerima, membatasi berita, dan tetap menjalani hari seperti biasa.

Tapi ketika hampir dua bulan berlalu dan keadaan tidak kunjung membaik, tentu ada titik di mana rasa lelah, marah, dan kecewa muncul.

Bukan karena terlalu banyak mengonsumsi berita negatif. Tapi karena realitasnya memang sedang tidak baik-baik saja.",2026-09-14T01:51:59.000Z,,,,,
https://www.threads.com/@leira_mar/post/DdP_4sbmP44,,Threads,leira_mar,"Kak Maudy Ayunda, aku paham maksud tentang mindfulness dan bagaimana kita sebaiknya lebih intentional dalam mencerna berita. Tapi mungkin konteksnya sedikit berbeda untuk kami yang sedang di Kalimantan.

Dua bulan itu rasanya lama sekali. Anak-anak tidak bisa bebas keluar rumah untuk beraktivitas, sekolah pun harus online.

Mindfulness itu penting, tapi menurutku konteksnya berbeda ketika kita bukan hanya membaca tentang sebuah masalah kita hidup di dalam masalahnya setiap hari.",2026-09-14T01:51:59.000Z,107,,,,
https://www.threads.com/@yepppwithkei/post/DdQBXMcn3gR,,Threads,fgg.maxwells,Kita ga akan pernah bisa jadi maudy ayunda ya 😩,2026-09-14T02:16:09.000Z,,,,,
https://www.threads.com/@yepppwithkei/post/DdQBXMcn3gR,,Threads,yepppwithkei,bertahan cm 2 jam itu. selanjutnya udh kepikiran ayam geprek😞,2026-09-14T02:04:53.000Z,16,,,,
https://www.threads.com/@adrian.xtill.md/post/DdQB_ZKn1UC,,Threads,adrian.xtill.md,"Apakah ketika kmu ga datang buat membantu memadamkan kebakaran hutan itu berarti kamu nirempati? Ga juga
Kadang kita ngomong sesuatu yg diluar konteks expertise kita.

Yang kedua yg di bicarain adalah. Apakah berita yang kita baca/dengar itu ga disisipin oleh berita buruk yang sbnrnya misleading?

Ya itu bagian dari hal hal yg harus diperhatikan apakah kita mengkurasi setiap informadi apa enggak?",2026-09-14T02:13:20.000Z,,,,,
https://www.threads.com/@adrian.xtill.md/post/DdQB_ZKn1UC,,Threads,adrian.xtill.md,"Maudy ayunda bahasa 3 point penting dalam kontennya.
Pertama know your limit of your responsibility and control.
Agak lucu juga kalau kamu seharian mikirin soal kebakaran hutan, disaat yang sama kamu bukan seorang pemadam kebakaran, anggota badan penanggulangan bencana, atau seorang pilot. Apa yang bisa jadi tanggung jawab dan kontrol mu dalam permasalahan itu?
Ga ada kan? Ya paling juga ngetik di sosmed.
Ketika itu ga jd bagian dr tanggung jawab kamu atapun hal yg bisa kamu kontrol,",2026-09-14T02:10:22.000Z,155,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,jen_xx1v,iya krn mreka pikir gada kerugian jg toh buat mreka sndiri jd pd milih bodoamat dan lebih mentingin keuntungan yg impact ny besar buat mreka emg rata” jahat yg tone deaf,2026-09-13T20:02:11.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,estykartikarini,Orang pinter g gampang di SETIR kyk elu dan dy ga nyari perhatian publik dgn cara nyenggol2 berita yg belum jelas. Dy jg pasti males di CAP BUZZER sm org2 sumbu pendek. Gw rasa dy dn raditya dika juga research tp mereka memilih tidak speak up krn bukan ranah mereka dan ga mau menjerumuskan orglain. Dan politik juga bukan keahlian mereka. Abis ini elu mw blg siapa? VINCENT? semua aja yg memilih ga speak up elu blg TONE DEAF,2026-09-13T22:22:18.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,nggrlnny_617,Ga berlaku untuk Cinta Laura ga sih?.. Cinta mah sosialnya tinggi banget.. di bilang kaya juga iya.. pinter banget juga.. tapi dia empati banget sampe punya sekolah sendiri,2026-09-14T01:09:04.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,afrpratama,"""Correct me if I'm wrong"", kata ini aja udah jelas lu sedang beropini bukan menyampaikan sebuah fakta. Maudy Ayunda adalah bukti intelektual selalu dianggap sombong di negeri ini.maudy punya opini, kalian dan kita punya opini, bedanya apa? Sibuk bicara moral, kali ini katanya soal empathy padahal moral bukan urusan kalian, urusan masing2. Cari kebenaran lah bukan cari moral terus.

KEBODOHAN MEMBUNUH BANYAK ORANG KETIMBANG KEJAHATAN SEKALIPUN",2026-09-14T03:20:21.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,verbena.vervain,"Pinter dan hidup nyaman dr sisi ekonomi kak tepatnya, yg aku perhatiin di sekitarku ya begitu",2026-09-14T00:09:24.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,hs_13hf,Ngga tau mereka mikir logika ngga pkek perasaan katanya,2026-09-13T21:28:31.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,dihati_bakery,"Nggak semua yang pinter tone deaf kak, ada juga yang pinter/akademisi beropini cukup kencang ttg kebijakan publik, terlepas apakah mereka punya kepentingan atau tulus.
Bisa jadi klo kayak Maudy atau Radit krn hidup nya sudah secure, dan mereka hati2 krn yaaah lingkungan nya dekat dengan pembuat kebijakan (bisa jadi yaa)",2026-09-14T04:26:01.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,monicliana,"Yaa kebanyakan begitu, ada beberapa orang yang kukenal emang seperti itu",2026-09-13T22:14:43.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,louavn__,empati ada tp kejauhan kaa.. macam semut dikejauhan diperhatiin tapi gajah dipelupuk mata diabaiin,2026-09-14T00:52:07.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,veyuliaokta,"iya rata2 gitu kak, sebagian juga karna mereka punya kepentingan",2026-09-14T00:29:52.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,pudtrindahhh,Krn mereka trlalu idealis kak,2026-09-14T00:04:00.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,viviad_,iya banget lagi,2026-09-14T01:20:48.000Z,,,,,
https://www.threads.com/@ima_yahya/post/DdPL24rE9Mq,,Threads,ima_yahya,Correct me if I’m wrong tapi tone deaf itu memang rata2 orang2 pinter semua g sih? Kayak orang Pinter itu memang no empathy atau cuma aku doang yang pas kenal yang gtu?,2026-09-13T18:17:21.000Z,135773,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,situkangjahitt,"Bukan yang nyanyi perahu layar ya warga, yang jadi zaenab. Tetap tenang, mindfulness🙏",2026-09-14T02:32:29.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,balingbaling.holland.bakery,Minusnya dia bucin sama si doel,2026-09-14T01:36:39.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,uutiee,"Udah cakep, badannya bagus, none jakarta, anak cakep, orang bae. Dia cuman salah milih peran ajeeee jd jaenab. Huahahahhaaaa aslik mau ngomel untung baca sampek akhir sistur. Kalo mba mod yg ini sih no debatt emang kudu jd idola gakaya yg TONE DEAF NIREMPATI",2026-09-14T02:17:26.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,andreanytaerni,Maudy Koesnadi plengernya cuma di sinetron kak. gak sampe di kehidupan pribadinya 😌,2026-09-14T02:09:56.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,annisalaydrus,"Untung saja aku membaca utas ini dengan mindful, ternyata Zaenab.",2026-09-14T02:08:50.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,dian_pertiwi_tanjung,Kk ini melatih kita untuk terbiasa baca hingga tuntas agar dapat menemukan kesimpulan dan ide pokokny,2026-09-14T03:21:38.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,sindynorriss,Untung baca ampe akhir 🤣,2026-09-14T02:09:22.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,launarss,Aku yang merasa dipermainkan setelah baca utas ini:,2026-09-14T03:35:52.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,graceyuwono,Salahnya doi jadi si zaenab.. bucin bin pickme 😂,2026-09-14T02:50:59.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,alyarosiee,"Rasanya pengen ku cepetin baca utasmu berharap ada plot twist di akhir kalimat, dan yap alhamdulillah sesuai prediksi BMKG 🤭",2026-09-14T03:46:06.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,aguszoeprie,"Etdah bujug..
Zenab..Zenab...
Ora danta pisan...
😁",2026-09-14T02:02:02.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,dewiutamigenz,"Sering ketemu lagi jogging di pantai Sanur...
Cantiknya awet",2026-09-14T03:29:12.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,ayningtyas,hampir mau berkata kata~,2026-09-14T02:29:22.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,denvyzhang,"Ada satu hal yang sy gak suka dari Maudy Koesnaedi, kenapa dia hrs berada ditengah Sarah dan Doel??!!! (terbawa sinetron lawas)🤣",2026-09-14T03:27:01.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,ayuhahaharis,"Aku jg suka maudy, kalo akting menjiwai banget.
Apalagi pas jadi mak tirinya marshanda di bidadari.
Yapss maudy wilhelmina, udah berumur tp cakepp 🤣",2026-09-14T03:54:40.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,acinlie,Kirain maudy effrosina dari film qodrat🤣🤣🤣,2026-09-14T02:23:57.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,darmawansumardjo,Tahta tertinggi Maudy ya Koesnaedi...,2026-09-14T02:29:42.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,elynwahyuning,Jangan lupa jago bahasa Perancis,2026-09-14T03:57:34.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,blue._.jacques,"Klo aku sih nge fanz maudy ayunda. Cantik natural, trus baik, lulusan Oxford dan stanfort . Suka dehhhh 😝",2026-09-14T02:55:27.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,ladyaisyah00,Kak hampir aja aku jambak kamu kak … hahahahahah,2026-09-14T04:00:28.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,elanzanaren,Pentingnya baca sampai akhir,2026-09-14T04:03:48.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,cindypermatass,"Seketika nyanyi ""aduh sialaaannn.... "" 🤣",2026-09-14T04:05:13.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,shenapangemanan,Ahh untung Maudy si Zaenab.. Itu sih aku jg nge fans 😆😆🙏🏻,2026-09-14T02:11:34.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,jeung.julie,Maudy dan Mandra🍒,2026-09-14T03:08:30.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,usiedila,Tapi dia suka prengat prengut apalagi kl ketemu Sarah 😀,2026-09-14T01:49:23.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,bernadiwidiarjo,Semoga dapat mindfull nya ka 😁,2026-09-14T01:41:16.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,yuanitachristianti,Tapi dia cemburuan sama sarah😌,2026-09-14T03:32:50.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,parameswari_prima,"Maudynya ya. Jangan ZAENAB🫵🏻
Nab...nab. capek gue nab ikutin galownya Bang Dul dari jaman masih unyu sampe punya anak remaja dewasa galow😭😤",2026-09-14T04:08:12.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,vritanov,Dia cm plenger pas sama si doel 😌 in real life emg cantiikk indonesia bgt yaa beliau 😍,2026-09-14T02:12:14.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,mdsyrif,Maudy Koesnaedi : Bang doel anter aye kepasar bisa ga?,2026-09-14T03:52:25.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,yuyutpw,"Iya, kak. Maudy koesnaedi Indonesian Beauty banget...",2026-09-14T04:25:50.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,sandra_gandhy,Kamu yaaa untung aku ga malas baca 🤏🏻,2026-09-14T03:18:25.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,diana.disini,Angliyak kah 🤣,2026-09-14T04:05:01.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,lolofr1,"kasihan si Maudy ini, dia ditekan orang tuanya, di antara 3 pilihan, si Doel, A Hong & 1 orang yg kalo ga salah Pilot apa bukan ya",2026-09-14T03:56:41.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,ditflux5,WKWKWKW maudy koesnaedi ngeselinnya di film si doel aja 🤣,2026-09-14T02:21:36.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,rizki_humaira,Yaa aku juga senang lihat kepolosannya sejak sering bawa rantang untuk si Doel😂 walaupun aku tim Sarah😂,2026-09-14T03:17:15.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,herybul,Hampir ke gocek Andrea pirlo,2026-09-14T02:54:22.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,lia__somantri,Aku juga ngefans.. klo maudy kusnaedi,2026-09-14T01:10:08.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,putrizkiani,Wkwkwkw aku kegocek 😭😭😂😂,2026-09-14T03:37:24.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,putrijaylita,Hampir kena gocek ka🤣🤣🤣,2026-09-14T02:47:29.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,rahmadhikaps,Nab.. Nab.. apa sih yang dicari sama Si Doel. Mending sama Ahong,2026-09-14T03:17:06.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,atrissya,Baru mau emosiii 😂,2026-09-14T03:26:50.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,anaqq____ayahh,Miss rantang kalo di komenan series Si Doel 😭😭😭,2026-09-14T02:47:46.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,siremajavintage,Tp bucin nya ke bang doel gak mindfull loh itu,2026-09-14T02:58:45.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,mnzahroh,"Hahahaha bjirrr
Btw sama aku suka zainab meski dia cinta mati sama doel",2026-09-14T02:24:04.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,kartikarahardjo,"Pas kamu bilang, cantiknya itu Indonesia banget. Aku mikir sejenak. Terus baca sampe akhir. Eh iya betul.",2026-09-14T02:33:15.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,isicoklat,Astaga ka 🤣,2026-09-14T03:18:18.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,kejepitresleting2026,Vintage,2026-09-14T04:11:07.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,ninoydoang,"S7 gw jg ska Maudy ""Zaenab"" Kusnaedy",2026-09-14T03:47:44.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,wulansarijude,😂,2026-09-14T03:34:39.000Z,,,,,
https://www.threads.com/@situkangjahitt/post/DdP6fSHH5L6,,Threads,situkangjahitt,"Aku ngefans banget sama Maudy.
Kayak cantiknya itu Indonesia banget!
Pinter juga.
Walaupun nikah sama orang luar negeri, tapi tetep kalem, nggak neko-neko, tenang, kayak udah sering latihan mindfulness.
Dan yaps,, itulah idolaku,
Maudy Koesnaedi.",2026-09-14T01:04:49.000Z,8848,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,oligow.id,"Sejujurnya kita memang sering lupa dan akan overwhelmed ketika disuguhkan banyak konten oleh algoritma.

Konten Maudy bener tapi salah timing saja.",2026-09-14T02:53:38.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,lugnlake,dan beliau tinggal di apartment mewah di kawasan SCBD. Di video ini pun beliau pakai sweater Stanford yg mana kuliahnya dibiayai rakyat ketika sebenernya dia bisa aja bayar sendiri. How convenient to advise everyone to live according to her approach when most people do not even breathe the same air as she does.,2026-09-14T01:53:39.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,faradibaftr_,"Luxury problem banget dibungkus jadi konten..
Completely tone deaf🥲",2026-09-14T01:33:18.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,sph89890,"Wkwkwkkwwk lama2 geli ya liat modelan artis n influencer yg bgini tapi buanyak bgt wkwkwkwk
From this island masih laku apa? Wkkwkwkwkwk liat owner bgini modelan",2026-09-14T01:46:37.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,realzul,Thats really disturbing too 🤔,2026-09-14T02:47:09.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,rickyprijaya,"please don't forget the ""healthy bread"" Kak wkwkwk",2026-09-14T02:07:09.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,zackiii_qqq,Cerdas lalu diem aja seperti Patung mending ditelan Bumi sekalian udah ga guna🤣,2026-09-14T02:32:24.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,silviasilvia112,Totally true and agree with you,2026-09-14T01:16:34.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,utamipratiknyo,"Definisi beyond tone deaf, itulah si maudy ayunda.",2026-09-14T02:32:41.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,niania_nk,“Brainless” is the punchline!,2026-09-14T03:02:03.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,mas_timun07,@maudyayunda,2026-09-14T03:27:24.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,acuy_cchq,Ngomongin yg model iklan Le Minerale yg lagi lari2 digunung itu yaa Kak?,2026-09-14T01:53:52.000Z,,,,,
https://www.threads.com/@lunatrix.divine/post/DdP5JmLE4A_,,Threads,lunatrix.divine,"Ga habis fikir. Ditengah byk org kehilangan nyawa, rumah, kesehatan, & rasa aman, masih ada yg ngajarin: “bad news-nya lihat malam aja, biar pagi lupa.” Videonya dibuat dg background fancy-kitchen set, beberapa telur omega, alpukat, dan cottage cheese. Netral ≠ mati rasa. Mindfulness ≠ apatis. Menjaga mental ≠ menutup mata. Kl empati aja udah dianggap mengganggu ketenangan, mending diam/menghilang dari peradaban. Because that take was not just tone-deaf. It was heartless and, frankly, brainless.",2026-09-14T00:53:07.000Z,2382,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,innezh,"Kami udah habis akal karena sulit bernafas, panas, air mati, matilistrik, gas langka, bbm langka. Hutan yang menjadi ladang kami mencari sayur tuk makan sehari” dah habis. hewan yang menjadi kawan kami mencari makanan dihutan sudah mulai ikut punah. Kalian kan tau kalimantan sebelumnya pun apa apa mahal.. kami bisa bertahan karena adanya hutan kami.. sekarang dah habis dah hutan nak makan apa pun susahh ..",2026-09-13T20:27:18.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,mindeshie1,"Kami gak terganggu atau merasa risih kok kak ,
Malah kami pun berjuang agar Tetap berisik dan menjadi prioritas government.
Aku gak kebayang,gimana anak2 disana menghirup ASAP😥..",2026-09-13T20:36:49.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,zahidashl,"Jangan minta maaf kaaa. We need your update to spread the news😭 Kalian bukan sekedar ""badnews"" kalian saudara2 setanah air yg harus sama2 kita suarakan keresahannya!",2026-09-14T01:36:01.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,awakenedboy24,"Yang merasa terganggu perlu dipertanyakan sih, katanya saudara setanah air 😢",2026-09-13T22:16:03.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,nisssky,Jangan diam plisss. Pemerintah suka rakyat yang pasrah ditindas. Bersuara terus kak sampai ada perubahan😭,2026-09-14T02:24:48.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,arry.ansyaah,"Gak perlu minta maaf kka
Kami gak ngerasain apa yg kalian rasakan secara lgsg, dampak kalian itu jauh lebih buruk Dari apa yg kami rasakan

Secara fisik kalian tersiksa Dan jika gak didengar jg ada tekanan batin. Sedangkan kami di luar hanya membaca Dan tersiksa batin krn saudara-saudara di Kalimantan lagi susah.

Stres krn berita? Ya pasti, artinya kami Masih punya hati untuk merasakan derita kalian

Apakah kami jadi menyalahkan kalian? Rasanya gak pantas sih",2026-09-14T02:41:54.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,aghas.tr,"Harusnya memang seperti itu, bikin bising biar orang2 pada tahu. Bukan menormalisasi kesulitan seperti yang biasa kalian lakukan.",2026-09-13T22:07:23.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,aay.lala,"Kada usah minta maaf Ka, spik up atas kedzoliman yg terjadi tuh salah satu bentuk usaha melawan ketidakadilan.
Reapons bwahan tune dip tuh lain tanggung jawab pian. Dasar telinganya budeg aja.
Perasaan kita nang kena bencana nih palid.
Amun kita kda berisik, magin magin ai magin.
Semangat Kaka",2026-09-13T22:58:01.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,bukbramcurhat,"Kak yang keganggu cuma dikit kok
Yang ga keganggu alhamdulillah banyak banget, ikut doain juga walau belum bsa bantu yang lain",2026-09-13T22:34:39.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,mailindadessy,"Kita yg stay di kalimantan suda jutaan doa di panjatkan. Seribu usaha agar kita di sini ttp baik"" aja, kalopun kabar disni atau di pulau lain terdampak musibah membebankan org yg kotanya tenang"" aja maafkan kami
Kami juga punya sedikit energi untuk mengeluh dan Protes ke pemerintah",2026-09-13T21:41:55.000Z,,,,,
https://www.threads.com/@innezh/post/DdPauptk9Jc,,Threads,dynmlns,"Brisik aja terus kak. Aku yg di jawa jg usahain brisik dg bencana2 yg ada di indo terutama masalah2 karhutla. Yg butuh mindfullness ""dia"" 😌.",2026-09-13T23:37:20.000Z,,,,,
