url,platform,account_name,followers,date_posted,description,content_type,views,likes,replies/comments,retweet/repost,share
https://www.youtube.com/watch?v=r1DSH9AQXLU,Youtube,maudyayunda,modmedia,"August 21, 2026","Curious People, how are you guys doing? I feel like recently it has been quite an overwhelming period for all of us :')

Belakangan ini rasanya kita terus-terusan dibombardir sama bad news, mulai dari political issues, natural disasters, economic struggles, dan banyak hal lainnya. They’re all very, very heartbreaking, and sometimes it can feel like… there’s just too much to process.

Di maudy’s thoughts kali ini, aku pengen ngobrol sedikit tentang all these frustrations and overwhelming feelings dan share beberapa hal yang personally aku lakuin buat tetap protect our sanity di tengah banyaknya informasi dan bad news yang kita konsumsi setiap hari.

I’m definitely not an expert at this, and I’m still figuring it out myself. Tapi hopefully, beberapa tips ini bisa membantu kalian juga untuk take a step back, breathe, and take care of yourselves.

Semangat ya temen-temen. Let’s try to get through these difficult times together :)

And sending my prayers buat teman-teman di NTT dan Kalimantan yang sedang terkena musibah. Our hearts are with you. 🤍
---
#maudyayunda  #maudysthoughts
",VIDEO,"174,000","4,000",3573,,
