post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwY6k_N2gYXbj6O2yB4AaABAg,Youtube,@akubelajardari0,"Kaak i was really a fan of you how i used to admire you a lot, karena kamu pinter banget (menurut aku)
Dan aku berharap bisa sekolah kaya kamu since aku nggak pernah ngerasain bangku sekolah. Tapi setelah banyak hal gonjang ganjing yang terjadi aku nggak pernah ngeliat kamu speak up or do something for every heartbreaking issue yang dialami saudara kita yang lain🥹 dan sekarang your statement explain a lot",1 minute ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzwDcP7bRbwW4kLSqN4AaABAg,Youtube,@NurAdira,ya moga lu rasain apa yg dirasain oleh org2 yg kamu anggap badnews tsb,1 minute ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxnCkbKbNjDxVL0-bV4AaABAg,Youtube,@dctesport9956,Yahh harusnya semua yg ada diotak lu dan pemikiran lu divideo ini lu simpan dalam memori sendiri aja. Dan kenapa dalam pembahasan sensitif seperti ini lu bawa dengan  sambil masak dan makan😂. Mungkin pesan² lu itu lebih buat ke circle lu deh,2 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyyBsCaqd0c68VivvN4AaABAg,Youtube,@PasirJewel,Kamu pusing sama bad news kita pusing karena menghadapi bad news itu,2 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugwu6TwM8ZSXyveVUCB4AaABAg,Youtube,@minuebabygurl7145,Sekedar reminder saja : Jangan JUMAWA kamu mba. Tuhan dan Semesta tidak tidur. Asah lagi ya RASA EMPATI nya ditengah banyaknya kejadian yang mungkin kurang mengenakan di negri ini. 😊,2 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxC4T92CyW9GKIghQt4AaABAg,Youtube,@nfsls,"Aku paham sih, arah maksud konten, karena energi setiap orang beda2, ada yang mudah overstimulated karena berita atau kejadian sekitar ada juga yang memang punya energi lebih untuk menampung semua berita, tapi balik lagi karena kita ngga ada di posisi mereka, kita ngga ngalamin langsung dampak besarnya. 
Tapi kalau dilihat, kita juga terdampak dari dampak kecilnya, kecil banget mungkin buat kak maudy sehingga apa yang tidak biasa, menumpuk, kemudian jadi terbiasa. 
Mungkin kak maudy punya energi yang minim layaknya aku, sehingga kita memang harus bisa memilih dan mengontrol apa yang masuk ke dalam tubuh kita, bisa mengkurasi dan memilih mana yang tepat, tapi alangkah lebih bijaknya langkah tersebut dibarengi dengan kemampuan dan kapasitas kakak untuk melihat itu dari pov yang lebih luas. Di atas circle, koneksi, kemampuan, serta platform yang kamu punya, itu lebih dari cukup untuk minimal bersuara, toh kamu juga ada tim, secara garis besar bisa kamu ceritakan terus sisanya tim kamu yang olah kan? 
Paham banget mungkin banyak yang kamu jaga mulai dari keluarga, bisnis, reputasi, dan relasi, tapi kalau kamu bijak, itu juga bisa berdampak baik buat semuanya kok, apalagi usaha kamu di bidang skincare bahan alami indonesia, justru ini momentum bukan? Keluarkan aja ide besar kamu untuk minimal keluarin konten jaga indonesia buat masa depan lebih baik, kita juga dukung kok meskipun itu cuma bungkusan buat kamu menjaga sumber daya alam alami bahan baku produk kamu, karena dengan kayak gitu kamu berani melawan regulasi pemerintah, melawan pemerintah yang mengambil hak dan kenyamanan masyarakat, berani melangkah untuk melestarikan dan membudidayakan apa yang indonesia punya. So far itu yang diharapkan sama public figure yang punya platform dengan pendidikan tinggi. 
Aku harap kamu bisa lebih grounded dan mindfull kak, kamu punya kapasitas itu, dan semoga kamu bisa berada di lingkungan yang berani melangkah dan berani menyuarakan kekhawatiran tanpa mengurangi energi yang kamu punya.",2 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugw4k2ELzMhMTpLW7Y14AaABAg,Youtube,@m.maulanaakbar43,terusin tone deaf nya bos,3 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxcoHqDUxfEdxxylNx4AaABAg,Youtube,@Novitaasarri,Cuap-cuap sambil bikin breakfast sementara ditempat lain ada yg bingung mau makan apa 💔,3 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyZnyF3SUUru65fmtl4AaABAg,Youtube,@dianaaralc7468,TAKE DOWN!,3 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgywJypDrdP5-Xxou6J4AaABAg,Youtube,@rianaf5884,Bisa bener bisa salah sih pendapat netizen tergantung pov nya...,3 minutes ago,,,,0
