post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,mysin_yourvirtue,kebanyakan orang kaya yg ga pernah hidup susah dan ga diajarin empati sama org tuanya cenderung jadi orang paling tone deaf,2026-09-14T04:37:45.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,agth.myg,"Dari video ini, yg diambil sama gue adalah cara dia masak mie instan. Makasih kaaaa 🤣🤣🤣",2026-09-14T05:45:35.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,yeshoyesa,Sorry to say gw gak yakin dia nangis melihat berita buruk di negeri ini sih,2026-09-14T04:51:38.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,slaviatruvosa,"Betul, mungkin audiens dia bukan kita yang sedang mengalami, tp bgi mreka yg hnya mlihat dan mndengar dr layar, atau bagi mreka yang ga terlalu parah ngrasain dampak nya..",2026-09-14T03:38:55.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,parameswari_prima,"Kupikir di ending, akun kompas mau open p.o kateringan woakakakak",2026-09-14T04:11:10.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,pakadit___,"Mba! Maaf aku baru tau, kalo bikin mie goreng, itu bumbunya di campur kuahnya dulu ya sesendok duasendok? Hacks mba. Makasih",2026-09-14T04:35:21.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,obie.43,"Aku salfok sama porsi mie-nya. Banyak banget.. tp yg disampaikan: REAL!
Kami gak bisa LOG OFF dari asap, krisis air, antrian BBM, pemadaman bergilir tiba-tiba.",2026-09-14T07:14:27.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,morelifeinheaven,Mba rere kompas kalo buat konten emg gak kaleng2 mantep 🤣,2026-09-14T05:38:05.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,pratiwi.shinta,"Sebenarnya sih yg bikin netizen geram kayaknya krn dia bilang cape denger berita2 buruk dan pengen berhenti melihat berita seperti itu. Padahal berita tersebut ada krn pada kenyataamya ya beneran ada, beneran di rasakan oleh warga lain yg terdampak. Menurutku kalo mau dan berhenti ya udah berhenti ga ush gembar gembor bikin konten dia mau berhenti lihat berita seperti itu. Mulai dari dia sendiri yg membatasi konsumsi media sosial, so simple.",2026-09-14T08:05:10.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,layla_mangola,"Sampe kompas nyentil videonya, another level sii 😭, sambil masik mie pulaa wkwkwkwk love Kompassa",2026-09-14T05:18:32.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,nur_syahyasyah,Tim mie goreng pake kuah ye kak😂🤣,2026-09-14T05:12:54.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,rawwrss__,"Nungguin mie nya ga dituang2, kasi mentega dikit lebih enak kak 🤣🤣",2026-09-14T05:02:34.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,titanieifelyy,biarkan kompas memasak,2026-09-14T06:42:32.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,m_azril_10,Awas salah bikin mie instant bisa didor,2026-09-14T10:31:31.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,tanti_sri89,Pliss besok2 jangan sambil masak mie 👊🏽👊🏽 aku kan jadi bingung mau fokus yg mana 😄😭😭😭😭,2026-09-14T07:18:06.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,fleurdeblue_,"Asli si Modi Tolol banget. Pinteran mbak2 wartawan. Dia cuma denger berita nya aja cape. Lah gimana sodara2 kita yg kena dampak langsung? Lu tuh dpt lpdp dr pajak kita, napak tanah sedikit dong!!!",2026-09-14T07:10:53.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,p3r1bintang,kalo gue ya dishare ke temen satu circle... biar cape sama2...,2026-09-14T06:02:45.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,fdlnoe,Maudy Ayunda siapa? Kok kayak penting banget? BHAP.,2026-09-14T17:24:46.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,endah_purwaning24,Memasak mie 🤤,2026-09-14T05:03:58.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,an_naa0507,,2026-09-14T09:27:04.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,namidamida43,Karena kita peduli... Tapi ada aj sih kelakuan belain dia kayak gini . Kakak wartawan lebih keren dari pada embak maody LPDP jalur pajak rakyat.,2026-09-14T12:07:27.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,phlvi.co,mie instannya double lagi😭,2026-09-14T23:38:09.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,januarb201,"Kok banyak ciwi yg marah ke Maudy Ayunda.

Apa salah dia? Mungkin iri ya,
ada ciwi kiyut, pinter, baik, kalem, gak julid.

Padahal Maudy bilang,
kalau semua berita buruk kita pikirin,
kayak kita ini keponakan Tuhan,
ya kita bisa masuk RSJ.

Coba pilih
negara hancur apa keluarga hancur?

Kok kayak jadi CEO Alam Semesta aja.

Apanya yg tone deaf?
Yg julid itu gak paham sih.😂
Aneh julid semua",2026-09-15T00:18:48.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,daudevan,"yg aku heran kok bisa yah maudy bilang begitu, klo dia emg cape dgn bad news mending dia skip gausah lihat dan dengerin aja gasih. tapi masalahnya siapa yg bisa kontrol dgn yg ngasih info berita itu ke masyarakat. Tugasnya sosmed dan di TV kan emang ngasih tau berita itu biar masyarakat pada tahu info berita yang sedang terjadi ada apa aja, masa iya info penting dihentikan aneh emg maudy ini Wkwkw",2026-09-14T12:00:52.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,fika.zqia,"Makan mi dengan telor lebih enak daripada makan roti ama alpukat, sama cottage cheese. Mohon maaf yg penganut hidup sehat, mindfulness rakyat desil sekian-kian yaa gitu. Makan endomiii",2026-09-14T05:49:31.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,bungakecombrangch,"Gue denger podcast @dvet_daveiwet kalo lagi sumpek, lelah, bingung, maupun bahagia. Isinya cerdas, lucu and tambah EI. Mereka bikin real action juga untuk saudara kita yang tertimpa musibah loh.",2026-09-14T13:07:44.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,catanddogindo,"Mpok maap salfok ama pintu kamar mandi lu, pengen gw sikatin itu, bisa ilang kali nodanya.
Tp terlepas dr itu, kereeenn bgttt konten 'memasak' nyaaa
Kompas is still the best!",2026-09-14T08:49:52.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,kurokaitou,Kalau capek melihat berita buruk? Berdoa. Mendoakan para korban supaya musibahnya cepat selesai. Walau jujur aja penguasa yg diberi amanah malah ga jelas kerjanya.,2026-09-14T07:22:23.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,irasjafii,"Berita bencana alam membuat saya istighfar, berdoa dan berusaha membantu
Tapi berita korupsi, anak sekolah keracunan, hutan dibakar, pejabat joged2, dan peristiwa nirempati/tone deaf petinggi itu yg bikin gw kejang- kejang… mindfulnes-mindfulness, ra iso enggress",2026-09-14T14:47:20.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,mensexneg,Sagitarius dan Leo dua zodiak perempuan paling taik 🤣,2026-09-14T08:10:40.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,yulita_rivani,"Mpok mod mah enak, sambil yapping sambil masak di dapurnya yg kinclong.. laahhh buibu di kalimantan kek gw, pusingggg tiap hari ngirup asep belom lagi segala perintilan dapur berubah jd korosi gegara aer pdam berubah jadi aer laut. Iya ga salah baca, AER LAUT saking asinnya!",2026-09-14T09:30:07.000Z,,,,
https://www.threads.com/@widiwiddiya/post/DdQJAciFAzc,,Threads,juvenrunni,@maudyayunda,2026-09-14T08:36:47.000Z,,,,
